generation,ID,score,rawScores,ownScore
0,100,6.000000,"[9.000000,9.000000,12.000000,6.000000]",6.000000
100,10185,30.000000,"[36.000000,43.000000,30.000000,37.000000]",30.000000
200,20138,35.000000,"[39.000000,35.000000,35.000000,40.000000]",35.000000
300,30135,35.000000,"[38.000000,35.000000,35.000000,42.000000]",35.000000
400,40100,33.000000,"[34.000000,33.000000,40.000000,39.000000]",33.000000
500,50168,33.000000,"[43.000000,37.000000,33.000000,34.000000]",33.000000
600,60183,36.000000,"[39.000000,36.000000,37.000000,37.000000]",36.000000
700,70142,33.000000,"[39.000000,39.000000,38.000000,33.000000]",33.000000
800,80138,33.000000,"[38.000000,39.000000,33.000000,35.000000]",33.000000
900,90102,37.000000,"[37.000000,41.000000,37.000000,38.000000]",37.000000
1000,100168,34.000000,"[34.000000,37.000000,39.000000,38.000000]",34.000000
1100,110166,35.000000,"[37.000000,38.000000,40.000000,35.000000]",35.000000
1200,120100,36.000000,"[39.000000,36.000000,38.000000,36.000000]",36.000000
1300,130100,36.000000,"[38.000000,36.000000,36.000000,38.000000]",36.000000
1400,140197,33.000000,"[39.000000,39.000000,40.000000,33.000000]",33.000000
1500,150119,34.000000,"[37.000000,39.000000,35.000000,34.000000]",34.000000
1600,160113,36.000000,"[36.000000,36.000000,38.000000,38.000000]",36.000000
1700,170177,35.000000,"[35.000000,35.000000,38.000000,41.000000]",35.000000
1800,180138,35.000000,"[36.000000,39.000000,35.000000,40.000000]",35.000000
1900,190113,34.000000,"[36.000000,38.000000,34.000000,41.000000]",34.000000
2000,200150,34.000000,"[38.000000,34.000000,35.000000,38.000000]",34.000000
2100,210106,33.000000,"[33.000000,33.000000,39.000000,40.000000]",33.000000
2200,220118,34.000000,"[37.000000,34.000000,39.000000,36.000000]",34.000000
2300,230157,34.000000,"[37.000000,35.000000,36.000000,34.000000]",34.000000
2400,240134,34.000000,"[40.000000,37.000000,34.000000,38.000000]",34.000000
2500,250197,36.000000,"[36.000000,38.000000,37.000000,38.000000]",36.000000
2600,260167,33.000000,"[38.000000,37.000000,35.000000,33.000000]",33.000000
2700,270129,33.000000,"[37.000000,39.000000,37.000000,33.000000]",33.000000
2800,280160,32.000000,"[37.000000,40.000000,36.000000,32.000000]",32.000000
2900,290104,34.000000,"[35.000000,36.000000,40.000000,34.000000]",34.000000
3000,300149,35.000000,"[37.000000,35.000000,35.000000,37.000000]",35.000000
3100,310139,32.000000,"[40.000000,37.000000,32.000000,37.000000]",32.000000
3200,320142,34.000000,"[37.000000,34.000000,39.000000,36.000000]",34.000000
3300,330145,31.000000,"[40.000000,35.000000,31.000000,40.000000]",31.000000
3400,340167,31.000000,"[31.000000,37.000000,36.000000,39.000000]",31.000000
3500,350179,34.000000,"[35.000000,39.000000,39.000000,34.000000]",34.000000
3600,360116,32.000000,"[39.000000,36.000000,32.000000,35.000000]",32.000000
3700,370128,31.000000,"[31.000000,35.000000,39.000000,38.000000]",31.000000
3800,380144,35.000000,"[35.000000,35.000000,38.000000,35.000000]",35.000000
3900,390102,34.000000,"[39.000000,34.000000,35.000000,37.000000]",34.000000
4000,400198,34.000000,"[38.000000,36.000000,34.000000,34.000000]",34.000000
4100,410107,31.000000,"[37.000000,35.000000,31.000000,38.000000]",31.000000
4200,420192,36.000000,"[36.000000,38.000000,37.000000,36.000000]",36.000000
4300,430177,32.000000,"[32.000000,37.000000,36.000000,38.000000]",32.000000
4400,440132,32.000000,"[37.000000,35.000000,38.000000,32.000000]",32.000000
4500,450130,31.000000,"[31.000000,41.000000,35.000000,35.000000]",31.000000
4600,460109,31.000000,"[37.000000,36.000000,31.000000,39.000000]",31.000000
4700,470164,32.000000,"[40.000000,35.000000,39.000000,32.000000]",32.000000
4800,480110,32.000000,"[32.000000,34.000000,38.000000,37.000000]",32.000000
4900,490116,33.000000,"[39.000000,38.000000,36.000000,33.000000]",33.000000
5000,500110,33.000000,"[40.000000,33.000000,34.000000,36.000000]",33.000000
5100,510181,35.000000,"[35.000000,37.000000,36.000000,35.000000]",35.000000
5200,520171,30.000000,"[30.000000,40.000000,34.000000,39.000000]",30.000000
5300,530194,32.000000,"[36.000000,42.000000,32.000000,35.000000]",32.000000
5400,540129,34.000000,"[37.000000,34.000000,39.000000,37.000000]",34.000000
5500,550164,33.000000,"[38.000000,43.000000,34.000000,33.000000]",33.000000
5600,560106,33.000000,"[33.000000,36.000000,39.000000,38.000000]",33.000000
5700,570168,32.000000,"[36.000000,44.000000,35.000000,32.000000]",32.000000
5800,580100,34.000000,"[40.000000,34.000000,35.000000,36.000000]",34.000000
5900,590170,31.000000,"[31.000000,36.000000,40.000000,37.000000]",31.000000
6000,600192,35.000000,"[40.000000,38.000000,35.000000,38.000000]",35.000000
6100,610194,31.000000,"[44.000000,38.000000,31.000000,37.000000]",31.000000
6200,620199,34.000000,"[34.000000,36.000000,34.000000,39.000000]",34.000000
6300,630127,34.000000,"[34.000000,39.000000,38.000000,36.000000]",34.000000
6400,640125,35.000000,"[41.000000,39.000000,35.000000,35.000000]",35.000000
6500,650100,34.000000,"[37.000000,36.000000,34.000000,36.000000]",34.000000
6600,660164,35.000000,"[36.000000,35.000000,37.000000,40.000000]",35.000000
6700,670187,35.000000,"[36.000000,37.000000,37.000000,35.000000]",35.000000
6800,680141,30.000000,"[30.000000,33.000000,37.000000,34.000000]",30.000000
6900,690134,33.000000,"[35.000000,39.000000,36.000000,33.000000]",33.000000
7000,700193,32.000000,"[37.000000,39.000000,32.000000,38.000000]",32.000000
7100,710144,35.000000,"[35.000000,37.000000,35.000000,38.000000]",35.000000
7200,720100,34.000000,"[40.000000,37.000000,34.000000,38.000000]",34.000000
7300,730183,35.000000,"[35.000000,35.000000,37.000000,41.000000]",35.000000
