generation,ID,score,rawScores,ownScore
0,118,10.000000,"[10.000000,5.000000,0.000000,0.000000]",5.000000
100,10111,38.000000,"[35.000000,26.000000,21.000000,38.000000]",35.000000
200,20101,55.000000,"[1.000000,0.000000,52.000000,55.000000]",52.000000
300,30146,40.000000,"[0.000000,40.000000,0.000000,0.000000]",40.000000
400,40141,54.000000,"[0.000000,10.000000,54.000000,43.000000]",54.000000
500,50164,78.000000,"[1.000000,0.000000,0.000000,78.000000]",78.000000
600,60158,82.000000,"[0.000000,82.000000,0.000000,2.000000]",82.000000
700,70180,58.000000,"[58.000000,0.000000,0.000000,56.000000]",56.000000
800,80118,60.000000,"[55.000000,60.000000,0.000000,0.000000]",60.000000
900,90125,34.000000,"[21.000000,31.000000,19.000000,34.000000]",19.000000
1000,100115,74.000000,"[74.000000,9.000000,0.000000,0.000000]",74.000000
1100,110114,62.000000,"[0.000000,62.000000,32.000000,0.000000]",62.000000
1200,120101,61.000000,"[0.000000,0.000000,61.000000,0.000000]",61.000000
1300,130195,61.000000,"[55.000000,61.000000,0.000000,0.000000]",55.000000
1400,140161,70.000000,"[0.000000,70.000000,22.000000,0.000000]",22.000000
1500,150175,69.000000,"[69.000000,0.000000,0.000000,49.000000]",69.000000
1600,160162,88.000000,"[0.000000,88.000000,9.000000,8.000000]",88.000000
1700,170149,66.000000,"[0.000000,66.000000,1.000000,49.000000]",1.000000
1800,180150,53.000000,"[1.000000,53.000000,1.000000,0.000000]",53.000000
1900,190193,80.000000,"[0.000000,9.000000,80.000000,9.000000]",80.000000
2000,200115,59.000000,"[42.000000,10.000000,59.000000,0.000000]",42.000000
2100,210132,56.000000,"[56.000000,0.000000,15.000000,46.000000]",46.000000
2200,220176,28.000000,"[3.000000,0.000000,0.000000,28.000000]",28.000000
2300,230189,80.000000,"[0.000000,28.000000,80.000000,23.000000]",80.000000
2400,240157,73.000000,"[0.000000,10.000000,49.000000,73.000000]",49.000000
2500,250168,86.000000,"[0.000000,0.000000,86.000000,10.000000]",10.000000
2600,260106,64.000000,"[2.000000,64.000000,10.000000,56.000000]",64.000000
2700,270133,110.000000,"[0.000000,0.000000,110.000000,33.000000]",110.000000
2800,280169,95.000000,"[95.000000,0.000000,41.000000,0.000000]",41.000000
2900,290174,69.000000,"[0.000000,63.000000,0.000000,69.000000]",63.000000
3000,300196,110.000000,"[0.000000,3.000000,0.000000,110.000000]",110.000000
3100,310128,52.000000,"[0.000000,52.000000,0.000000,52.000000]",52.000000
3200,320185,130.000000,"[0.000000,0.000000,130.000000,0.000000]",130.000000
3300,330110,62.000000,"[0.000000,56.000000,62.000000,7.000000]",56.000000
3400,340191,99.000000,"[99.000000,0.000000,34.000000,0.000000]",99.000000
3500,350191,135.000000,"[135.000000,0.000000,0.000000,0.000000]",135.000000
3600,360150,124.000000,"[12.000000,124.000000,0.000000,0.000000]",124.000000
3700,370150,129.000000,"[0.000000,129.000000,0.000000,0.000000]",129.000000
3800,380128,119.000000,"[0.000000,0.000000,0.000000,119.000000]",119.000000
3900,390162,45.000000,"[15.000000,45.000000,28.000000,18.000000]",45.000000
4000,400174,56.000000,"[42.000000,56.000000,11.000000,0.000000]",56.000000
4100,410176,74.000000,"[0.000000,5.000000,0.000000,74.000000]",74.000000
4200,420174,123.000000,"[0.000000,123.000000,0.000000,0.000000]",123.000000
4300,430134,56.000000,"[46.000000,56.000000,41.000000,6.000000]",56.000000
4400,440174,144.000000,"[0.000000,144.000000,0.000000,0.000000]",144.000000
4500,450110,54.000000,"[16.000000,54.000000,29.000000,21.000000]",54.000000
4600,460111,45.000000,"[36.000000,17.000000,45.000000,0.000000]",36.000000
4700,470193,66.000000,"[26.000000,0.000000,66.000000,25.000000]",66.000000
4800,480177,89.000000,"[31.000000,0.000000,89.000000,17.000000]",89.000000
4900,490109,55.000000,"[0.000000,0.000000,45.000000,55.000000]",45.000000
5000,500187,54.000000,"[54.000000,13.000000,16.000000,14.000000]",54.000000
5100,510189,109.000000,"[0.000000,0.000000,109.000000,0.000000]",109.000000
5200,520183,133.000000,"[133.000000,0.000000,0.000000,0.000000]",133.000000
5300,530152,53.000000,"[15.000000,0.000000,53.000000,32.000000]",32.000000
5400,540135,69.000000,"[68.000000,0.000000,69.000000,0.000000]",68.000000
5500,550109,140.000000,"[0.000000,0.000000,140.000000,0.000000]",140.000000
5600,560195,53.000000,"[42.000000,0.000000,29.000000,53.000000]",42.000000
5700,570144,130.000000,"[7.000000,0.000000,0.000000,130.000000]",130.000000
5800,580157,59.000000,"[0.000000,51.000000,59.000000,8.000000]",59.000000
5900,590111,53.000000,"[53.000000,0.000000,36.000000,53.000000]",53.000000
6000,600171,61.000000,"[61.000000,46.000000,0.000000,18.000000]",61.000000
6100,610194,140.000000,"[0.000000,140.000000,0.000000,0.000000]",140.000000
6200,620100,128.000000,"[0.000000,0.000000,0.000000,128.000000]",128.000000
6300,630165,67.000000,"[50.000000,0.000000,67.000000,0.000000]",67.000000
6400,640184,145.000000,"[0.000000,0.000000,0.000000,145.000000]",145.000000
6500,650165,131.000000,"[0.000000,0.000000,131.000000,0.000000]",131.000000
6600,660160,65.000000,"[0.000000,52.000000,0.000000,65.000000]",65.000000
6700,670110,76.000000,"[0.000000,62.000000,0.000000,76.000000]",62.000000
6800,680143,126.000000,"[126.000000,0.000000,0.000000,0.000000]",126.000000
6900,690103,128.000000,"[128.000000,10.000000,0.000000,0.000000]",128.000000
7000,700175,105.000000,"[105.000000,0.000000,34.000000,0.000000]",105.000000
7100,710185,130.000000,"[0.000000,0.000000,130.000000,0.000000]",130.000000
7200,720170,82.000000,"[0.000000,82.000000,0.000000,26.000000]",82.000000
7300,730154,77.000000,"[0.000000,66.000000,77.000000,0.000000]",66.000000
7400,740161,85.000000,"[85.000000,2.000000,7.000000,0.000000]",7.000000
7500,750144,133.000000,"[0.000000,0.000000,0.000000,133.000000]",133.000000
