generation,ID,score,rawScores,ownScore
0,131,8.500000,"[10.000000,4.000000,10.000000,10.000000]",10.000000
100,10140,35.500000,"[42.000000,26.000000,9.000000,65.000000]",65.000000
200,20100,12.000000,"[0.000000,0.000000,0.000000,48.000000]",48.000000
300,30114,15.750000,"[5.000000,58.000000,0.000000,0.000000]",58.000000
400,40114,36.750000,"[20.000000,35.000000,41.000000,51.000000]",35.000000
500,50165,17.500000,"[18.000000,0.000000,43.000000,9.000000]",43.000000
600,60131,19.250000,"[24.000000,17.000000,20.000000,16.000000]",24.000000
700,70191,27.000000,"[34.000000,9.000000,56.000000,9.000000]",34.000000
800,80191,37.000000,"[79.000000,27.000000,17.000000,25.000000]",79.000000
900,90155,28.500000,"[23.000000,46.000000,28.000000,17.000000]",23.000000
1000,100194,31.750000,"[21.000000,65.000000,41.000000,0.000000]",65.000000
1100,110173,36.250000,"[16.000000,44.000000,49.000000,36.000000]",49.000000
1200,120169,35.750000,"[24.000000,15.000000,71.000000,33.000000]",71.000000
1300,130109,33.500000,"[28.000000,8.000000,44.000000,54.000000]",44.000000
1400,140117,35.000000,"[37.000000,47.000000,46.000000,10.000000]",46.000000
1500,150184,13.000000,"[3.000000,0.000000,3.000000,46.000000]",46.000000
1600,160185,33.000000,"[63.000000,0.000000,21.000000,48.000000]",21.000000
1700,170188,37.000000,"[28.000000,45.000000,50.000000,25.000000]",25.000000
1800,180179,37.000000,"[33.000000,25.000000,37.000000,53.000000]",33.000000
1900,190165,33.750000,"[42.000000,31.000000,34.000000,28.000000]",34.000000
2000,200193,36.750000,"[45.000000,37.000000,20.000000,45.000000]",20.000000
2100,210176,28.000000,"[0.000000,35.000000,0.000000,77.000000]",77.000000
2200,220136,36.750000,"[26.000000,27.000000,43.000000,51.000000]",51.000000
2300,230143,37.000000,"[105.000000,1.000000,0.000000,42.000000]",105.000000
2400,240119,27.750000,"[71.000000,0.000000,0.000000,40.000000]",71.000000
2500,250199,30.750000,"[50.000000,26.000000,1.000000,46.000000]",50.000000
2600,260188,9.750000,"[3.000000,4.000000,30.000000,2.000000]",2.000000
2700,270120,25.500000,"[31.000000,36.000000,0.000000,35.000000]",35.000000
2800,280108,36.000000,"[35.000000,56.000000,27.000000,26.000000]",26.000000
2900,290151,33.500000,"[79.000000,0.000000,30.000000,25.000000]",79.000000
3000,300197,33.750000,"[5.000000,47.000000,83.000000,0.000000]",83.000000
3100,310196,34.000000,"[61.000000,2.000000,12.000000,61.000000]",61.000000
3200,320111,35.750000,"[93.000000,20.000000,4.000000,26.000000]",93.000000
3300,330178,35.750000,"[35.000000,72.000000,0.000000,36.000000]",72.000000
3400,340157,32.500000,"[35.000000,0.000000,46.000000,49.000000]",46.000000
3500,350138,35.250000,"[60.000000,63.000000,18.000000,0.000000]",63.000000
3600,360128,35.000000,"[19.000000,35.000000,26.000000,60.000000]",60.000000
3700,370137,35.250000,"[0.000000,15.000000,90.000000,36.000000]",90.000000
3800,380186,34.250000,"[0.000000,136.000000,0.000000,1.000000]",136.000000
3900,390152,33.500000,"[55.000000,1.000000,3.000000,75.000000]",75.000000
4000,400164,31.250000,"[80.000000,0.000000,0.000000,45.000000]",45.000000
4100,410185,21.250000,"[6.000000,9.000000,45.000000,25.000000]",45.000000
4200,420157,23.000000,"[0.000000,82.000000,10.000000,0.000000]",10.000000
4300,430116,36.000000,"[10.000000,29.000000,66.000000,39.000000]",39.000000
4400,440176,26.750000,"[0.000000,36.000000,38.000000,33.000000]",33.000000
4500,450188,33.750000,"[33.000000,52.000000,10.000000,40.000000]",40.000000
4600,460100,37.000000,"[26.000000,37.000000,49.000000,36.000000]",36.000000
4700,470178,36.500000,"[30.000000,41.000000,40.000000,35.000000]",41.000000
4800,480120,29.500000,"[47.000000,7.000000,10.000000,54.000000]",54.000000
4900,490165,27.750000,"[56.000000,0.000000,43.000000,12.000000]",43.000000
5000,500155,35.000000,"[34.000000,28.000000,53.000000,25.000000]",34.000000
5100,510159,28.750000,"[48.000000,46.000000,21.000000,0.000000]",48.000000
5200,520133,27.750000,"[0.000000,0.000000,34.000000,77.000000]",34.000000
5300,530175,36.500000,"[34.000000,10.000000,64.000000,38.000000]",34.000000
5400,540188,37.250000,"[15.000000,18.000000,39.000000,77.000000]",77.000000
5500,550112,37.000000,"[53.000000,29.000000,42.000000,24.000000]",24.000000
5600,560132,28.750000,"[31.000000,29.000000,36.000000,19.000000]",19.000000
5700,570193,27.250000,"[10.000000,36.000000,30.000000,33.000000]",30.000000
5800,580113,32.250000,"[24.000000,56.000000,37.000000,12.000000]",37.000000
5900,590180,35.500000,"[41.000000,44.000000,31.000000,26.000000]",26.000000
6000,600168,34.250000,"[18.000000,64.000000,31.000000,24.000000]",24.000000
6100,610112,36.750000,"[31.000000,29.000000,43.000000,44.000000]",44.000000
6200,620158,32.250000,"[53.000000,51.000000,25.000000,0.000000]",51.000000
6300,630186,29.000000,"[18.000000,37.000000,27.000000,34.000000]",37.000000
6400,640150,36.500000,"[39.000000,39.000000,34.000000,34.000000]",39.000000
6500,650168,36.000000,"[25.000000,0.000000,64.000000,55.000000]",55.000000
6600,660110,29.250000,"[51.000000,40.000000,14.000000,12.000000]",40.000000
6700,670180,37.250000,"[17.000000,50.000000,5.000000,77.000000]",77.000000
6800,680193,30.750000,"[0.000000,58.000000,38.000000,27.000000]",38.000000
6900,690102,37.500000,"[0.000000,40.000000,36.000000,74.000000]",40.000000
7000,700123,24.000000,"[30.000000,0.000000,59.000000,7.000000]",30.000000
7100,710115,37.000000,"[33.000000,43.000000,38.000000,34.000000]",33.000000
7200,720193,37.000000,"[40.000000,29.000000,33.000000,46.000000]",33.000000
7300,730102,22.000000,"[2.000000,25.000000,0.000000,61.000000]",25.000000
7400,740105,26.000000,"[58.000000,0.000000,46.000000,0.000000]",46.000000
7500,750103,23.500000,"[48.000000,3.000000,3.000000,40.000000]",48.000000
7600,760157,27.250000,"[23.000000,0.000000,44.000000,42.000000]",44.000000
7700,770113,37.500000,"[35.000000,43.000000,28.000000,44.000000]",28.000000
7800,780105,12.500000,"[18.000000,0.000000,32.000000,0.000000]",32.000000
7900,790158,27.250000,"[32.000000,67.000000,10.000000,0.000000]",67.000000
8000,800169,34.250000,"[2.000000,39.000000,50.000000,46.000000]",50.000000
8100,810153,36.500000,"[28.000000,53.000000,38.000000,27.000000]",38.000000
8200,820181,37.250000,"[66.000000,23.000000,42.000000,18.000000]",42.000000
8300,830197,12.500000,"[28.000000,11.000000,11.000000,0.000000]",11.000000
8400,840123,31.750000,"[44.000000,53.000000,30.000000,0.000000]",44.000000
8500,850185,35.750000,"[54.000000,21.000000,24.000000,44.000000]",24.000000
8600,860180,24.750000,"[0.000000,0.000000,32.000000,67.000000]",67.000000
8700,870103,34.250000,"[31.000000,0.000000,44.000000,62.000000]",31.000000
8800,880120,31.250000,"[34.000000,31.000000,42.000000,18.000000]",18.000000
8900,890108,27.500000,"[0.000000,0.000000,63.000000,47.000000]",47.000000
9000,900181,36.500000,"[36.000000,36.000000,39.000000,35.000000]",39.000000
9100,910157,36.250000,"[15.000000,89.000000,25.000000,16.000000]",25.000000
9200,920177,30.750000,"[32.000000,50.000000,13.000000,28.000000]",13.000000
9300,930100,33.250000,"[33.000000,0.000000,56.000000,44.000000]",44.000000
9400,940116,35.000000,"[60.000000,29.000000,30.000000,21.000000]",21.000000
9500,950135,35.500000,"[35.000000,42.000000,35.000000,30.000000]",35.000000
9600,960122,32.750000,"[0.000000,22.000000,36.000000,73.000000]",22.000000
9700,970133,34.000000,"[29.000000,27.000000,62.000000,18.000000]",62.000000
9800,980106,12.500000,"[10.000000,10.000000,0.000000,30.000000]",10.000000
9900,990191,32.750000,"[44.000000,18.000000,34.000000,35.000000]",44.000000
10000,1000158,33.250000,"[34.000000,57.000000,13.000000,29.000000]",57.000000
10100,1010109,30.750000,"[46.000000,27.000000,23.000000,27.000000]",23.000000
10200,1020160,36.750000,"[36.000000,33.000000,35.000000,43.000000]",43.000000
10300,1030139,36.250000,"[27.000000,52.000000,54.000000,12.000000]",27.000000
10400,1040157,36.750000,"[37.000000,38.000000,42.000000,30.000000]",42.000000
10500,1050165,31.000000,"[31.000000,47.000000,36.000000,10.000000]",36.000000
10600,1060161,35.250000,"[56.000000,39.000000,46.000000,0.000000]",46.000000
10700,1070193,33.250000,"[35.000000,20.000000,67.000000,11.000000]",67.000000
10800,1080154,36.500000,"[13.000000,51.000000,45.000000,37.000000]",51.000000
10900,1090129,38.000000,"[43.000000,0.000000,51.000000,58.000000]",51.000000
11000,1100159,34.500000,"[47.000000,46.000000,37.000000,8.000000]",47.000000
11100,1110103,33.750000,"[55.000000,24.000000,23.000000,33.000000]",55.000000
11200,1120164,32.000000,"[18.000000,0.000000,71.000000,39.000000]",39.000000
11300,1130146,36.000000,"[38.000000,38.000000,32.000000,36.000000]",38.000000
11400,1140169,37.250000,"[52.000000,22.000000,46.000000,29.000000]",46.000000
11500,1150150,34.000000,"[36.000000,52.000000,0.000000,48.000000]",52.000000
11600,1160119,34.750000,"[65.000000,49.000000,25.000000,0.000000]",65.000000
11700,1170110,35.500000,"[17.000000,30.000000,53.000000,42.000000]",30.000000
11800,1180198,28.000000,"[0.000000,61.000000,51.000000,0.000000]",61.000000
11900,1190144,28.500000,"[21.000000,39.000000,9.000000,45.000000]",45.000000
12000,1200120,37.750000,"[39.000000,44.000000,44.000000,24.000000]",24.000000
12100,1210105,36.500000,"[10.000000,44.000000,47.000000,45.000000]",47.000000
12200,1220142,28.250000,"[0.000000,68.000000,8.000000,37.000000]",68.000000
12300,1230130,37.000000,"[50.000000,53.000000,23.000000,22.000000]",53.000000
12400,1240191,30.250000,"[31.000000,48.000000,9.000000,33.000000]",31.000000
12500,1250183,32.250000,"[46.000000,0.000000,49.000000,34.000000]",46.000000
12600,1260193,37.000000,"[45.000000,32.000000,55.000000,16.000000]",55.000000
12700,1270195,35.250000,"[41.000000,29.000000,25.000000,46.000000]",41.000000
12800,1280115,37.750000,"[43.000000,32.000000,29.000000,47.000000]",43.000000
12900,1290153,34.500000,"[38.000000,34.000000,27.000000,39.000000]",27.000000
13000,1300103,37.500000,"[38.000000,34.000000,57.000000,21.000000]",38.000000
13100,1310134,37.500000,"[39.000000,47.000000,44.000000,20.000000]",47.000000
13200,1320128,33.500000,"[51.000000,30.000000,31.000000,22.000000]",22.000000
