generation,ID,score,rawScores,ownScore
0,107,16.750000,"[57.000000,0.000000,10.000000,0.000000]",57.000000
100,10121,18.000000,"[0.000000,22.000000,34.000000,16.000000]",34.000000
200,20162,25.750000,"[1.000000,33.000000,22.000000,47.000000]",33.000000
300,30117,36.250000,"[54.000000,20.000000,59.000000,12.000000]",59.000000
400,40131,36.500000,"[62.000000,20.000000,61.000000,3.000000]",62.000000
500,50127,30.000000,"[38.000000,40.000000,42.000000,0.000000]",38.000000
600,60174,37.000000,"[0.000000,46.000000,67.000000,35.000000]",46.000000
700,70102,37.250000,"[28.000000,56.000000,32.000000,33.000000]",56.000000
800,80147,34.500000,"[49.000000,26.000000,0.000000,63.000000]",49.000000
900,90102,37.250000,"[50.000000,19.000000,48.000000,32.000000]",19.000000
1000,100121,32.250000,"[0.000000,39.000000,39.000000,51.000000]",39.000000
1100,110105,35.000000,"[30.000000,58.000000,46.000000,6.000000]",46.000000
1200,120197,32.500000,"[12.000000,9.000000,52.000000,57.000000]",52.000000
1300,130118,27.500000,"[54.000000,19.000000,30.000000,7.000000]",19.000000
1400,140194,35.500000,"[31.000000,42.000000,33.000000,36.000000]",42.000000
1500,150159,34.250000,"[43.000000,48.000000,0.000000,46.000000]",43.000000
1600,160103,22.000000,"[37.000000,0.000000,0.000000,51.000000]",37.000000
1700,170162,31.500000,"[0.000000,59.000000,67.000000,0.000000]",59.000000
1800,180188,34.750000,"[39.000000,38.000000,33.000000,29.000000]",29.000000
1900,190192,34.500000,"[44.000000,28.000000,36.000000,30.000000]",30.000000
2000,200100,33.000000,"[8.000000,0.000000,54.000000,70.000000]",70.000000
2100,210171,34.250000,"[49.000000,40.000000,48.000000,0.000000]",49.000000
2200,220125,33.250000,"[0.000000,42.000000,42.000000,49.000000]",42.000000
2300,230176,29.000000,"[0.000000,38.000000,8.000000,70.000000]",70.000000
2400,240186,30.250000,"[33.000000,44.000000,0.000000,44.000000]",44.000000
2500,250128,35.750000,"[52.000000,1.000000,29.000000,61.000000]",61.000000
2600,260135,35.250000,"[45.000000,33.000000,34.000000,29.000000]",45.000000
2700,270109,28.750000,"[37.000000,1.000000,44.000000,33.000000]",44.000000
2800,280173,34.250000,"[61.000000,31.000000,45.000000,0.000000]",45.000000
2900,290117,33.750000,"[27.000000,53.000000,52.000000,3.000000]",52.000000
