generation,ID,score,rawScores,ownScore
0,158,6.750000,"[0.000000,9.000000,9.000000,9.000000]",6.750000
100,10100,25.750000,"[12.000000,30.000000,25.000000,36.000000]",25.750000
200,20162,30.500000,"[30.000000,34.000000,28.000000,30.000000]",30.500000
300,30194,37.750000,"[40.000000,36.000000,41.000000,34.000000]",37.750000
400,40143,37.750000,"[32.000000,37.000000,41.000000,41.000000]",37.750000
500,50103,36.500000,"[36.000000,36.000000,38.000000,36.000000]",36.500000
600,60104,36.250000,"[33.000000,40.000000,38.000000,34.000000]",36.250000
700,70185,35.750000,"[37.000000,33.000000,35.000000,38.000000]",35.750000
800,80105,36.750000,"[34.000000,38.000000,36.000000,39.000000]",36.750000
900,90121,37.250000,"[34.000000,40.000000,35.000000,40.000000]",37.250000
1000,100103,36.750000,"[37.000000,38.000000,39.000000,33.000000]",36.750000
1100,110169,36.500000,"[38.000000,37.000000,37.000000,34.000000]",36.500000
1200,120152,36.750000,"[37.000000,37.000000,40.000000,33.000000]",36.750000
1300,130189,37.250000,"[36.000000,42.000000,37.000000,34.000000]",37.250000
1400,140106,37.250000,"[32.000000,37.000000,39.000000,41.000000]",37.250000
1500,150183,38.000000,"[36.000000,39.000000,39.000000,38.000000]",38.000000
1600,160165,38.500000,"[36.000000,39.000000,39.000000,40.000000]",38.500000
1700,170179,36.250000,"[34.000000,39.000000,35.000000,37.000000]",36.250000
1800,180123,36.500000,"[36.000000,36.000000,40.000000,34.000000]",36.500000
1900,190145,37.000000,"[37.000000,36.000000,35.000000,40.000000]",37.000000
2000,200176,37.500000,"[39.000000,35.000000,39.000000,37.000000]",37.500000
2100,210140,37.250000,"[36.000000,38.000000,37.000000,38.000000]",37.250000
2200,220178,37.500000,"[34.000000,44.000000,36.000000,36.000000]",37.500000
2300,230116,37.250000,"[37.000000,36.000000,40.000000,36.000000]",37.250000
2400,240118,37.250000,"[37.000000,37.000000,37.000000,38.000000]",37.250000
2500,250154,37.000000,"[36.000000,38.000000,35.000000,39.000000]",37.000000
2600,260117,37.000000,"[35.000000,34.000000,41.000000,38.000000]",37.000000
2700,270185,37.250000,"[31.000000,39.000000,39.000000,40.000000]",37.250000
2800,280181,37.000000,"[35.000000,37.000000,39.000000,37.000000]",37.000000
2900,290163,37.250000,"[38.000000,38.000000,37.000000,36.000000]",37.250000
3000,300162,36.750000,"[36.000000,37.000000,39.000000,35.000000]",36.750000
3100,310112,38.000000,"[35.000000,42.000000,36.000000,39.000000]",38.000000
3200,320164,37.250000,"[41.000000,39.000000,31.000000,38.000000]",37.250000
3300,330176,37.000000,"[38.000000,38.000000,34.000000,38.000000]",37.000000
3400,340188,36.500000,"[35.000000,38.000000,38.000000,35.000000]",36.500000
3500,350147,36.750000,"[36.000000,33.000000,44.000000,34.000000]",36.750000
3600,360161,36.750000,"[38.000000,32.000000,36.000000,41.000000]",36.750000
3700,370122,37.750000,"[36.000000,37.000000,37.000000,41.000000]",37.750000
3800,380194,36.750000,"[38.000000,39.000000,36.000000,34.000000]",36.750000
3900,390145,36.750000,"[35.000000,38.000000,37.000000,37.000000]",36.750000
4000,400154,33.500000,"[27.000000,31.000000,54.000000,22.000000]",33.500000
4100,410124,36.750000,"[35.000000,36.000000,41.000000,35.000000]",36.750000
4200,420186,37.000000,"[35.000000,39.000000,35.000000,39.000000]",37.000000
4300,430108,36.250000,"[35.000000,38.000000,38.000000,34.000000]",36.250000
4400,440100,38.250000,"[39.000000,41.000000,35.000000,38.000000]",38.250000
4500,450155,36.750000,"[34.000000,38.000000,38.000000,37.000000]",36.750000
4600,460141,36.500000,"[36.000000,39.000000,36.000000,35.000000]",36.500000
4700,470149,37.250000,"[42.000000,35.000000,39.000000,33.000000]",37.250000
4800,480154,36.500000,"[38.000000,35.000000,38.000000,35.000000]",36.500000
4900,490192,36.250000,"[36.000000,37.000000,33.000000,39.000000]",36.250000
5000,500178,36.750000,"[32.000000,42.000000,35.000000,38.000000]",36.750000
5100,510185,38.750000,"[38.000000,38.000000,36.000000,43.000000]",38.750000
5200,520145,38.000000,"[38.000000,39.000000,36.000000,39.000000]",38.000000
5300,530166,37.250000,"[36.000000,37.000000,36.000000,40.000000]",37.250000
5400,540155,36.500000,"[36.000000,31.000000,38.000000,41.000000]",36.500000
5500,550115,37.500000,"[37.000000,32.000000,41.000000,40.000000]",37.500000
5600,560101,37.250000,"[37.000000,34.000000,39.000000,39.000000]",37.250000
5700,570198,37.250000,"[35.000000,37.000000,37.000000,40.000000]",37.250000
5800,580133,37.000000,"[39.000000,34.000000,38.000000,37.000000]",37.000000
5900,590143,37.000000,"[37.000000,38.000000,38.000000,35.000000]",37.000000
6000,600107,37.500000,"[39.000000,33.000000,36.000000,42.000000]",37.500000
6100,610165,37.000000,"[36.000000,41.000000,34.000000,37.000000]",37.000000
6200,620169,38.250000,"[37.000000,39.000000,36.000000,41.000000]",38.250000
6300,630165,37.250000,"[38.000000,37.000000,40.000000,34.000000]",37.250000
6400,640168,37.250000,"[36.000000,37.000000,38.000000,38.000000]",37.250000
6500,650143,37.250000,"[35.000000,37.000000,39.000000,38.000000]",37.250000
6600,660142,37.000000,"[36.000000,35.000000,37.000000,40.000000]",37.000000
6700,670132,37.750000,"[40.000000,37.000000,39.000000,35.000000]",37.750000
6800,680173,37.250000,"[41.000000,35.000000,37.000000,36.000000]",37.250000
6900,690164,36.500000,"[36.000000,35.000000,39.000000,36.000000]",36.500000
7000,700141,37.000000,"[33.000000,38.000000,40.000000,37.000000]",37.000000
7100,710183,36.750000,"[39.000000,34.000000,38.000000,36.000000]",36.750000
7200,720158,36.750000,"[34.000000,39.000000,38.000000,36.000000]",36.750000
7300,730142,37.500000,"[40.000000,37.000000,37.000000,36.000000]",37.500000
7400,740129,36.250000,"[36.000000,38.000000,34.000000,37.000000]",36.250000
7500,750157,37.500000,"[34.000000,33.000000,43.000000,40.000000]",37.500000
7600,760184,36.250000,"[37.000000,36.000000,33.000000,39.000000]",36.250000
7700,770139,37.000000,"[40.000000,37.000000,36.000000,35.000000]",37.000000
7800,780192,37.000000,"[39.000000,36.000000,38.000000,35.000000]",37.000000
7900,790184,36.750000,"[38.000000,33.000000,36.000000,40.000000]",36.750000
8000,800157,36.750000,"[33.000000,36.000000,37.000000,41.000000]",36.750000
8100,810165,36.750000,"[36.000000,36.000000,37.000000,38.000000]",36.750000
8200,820121,37.500000,"[38.000000,36.000000,39.000000,37.000000]",37.500000
8300,830169,37.000000,"[37.000000,37.000000,37.000000,37.000000]",37.000000
8400,840164,37.750000,"[37.000000,42.000000,37.000000,35.000000]",37.750000
8500,850184,36.500000,"[37.000000,33.000000,37.000000,39.000000]",36.500000
8600,860103,37.000000,"[34.000000,40.000000,35.000000,39.000000]",37.000000
8700,870131,38.250000,"[36.000000,41.000000,40.000000,36.000000]",38.250000
8800,880177,37.250000,"[35.000000,39.000000,39.000000,36.000000]",37.250000
