generation,ID,score,rawScores,ownScore
0,134,10.000000,"[7.000000,9.000000,9.000000,10.000000]",10.000000
100,10199,47.000000,"[13.000000,42.000000,47.000000,35.000000]",47.000000
200,20146,82.000000,"[82.000000,9.000000,2.000000,0.000000]",82.000000
300,30192,108.000000,"[0.000000,0.000000,1.000000,108.000000]",108.000000
400,40146,75.000000,"[75.000000,21.000000,0.000000,27.000000]",75.000000
500,50129,93.000000,"[0.000000,93.000000,0.000000,0.000000]",93.000000
600,60160,47.000000,"[0.000000,28.000000,47.000000,0.000000]",47.000000
700,70118,84.000000,"[5.000000,49.000000,0.000000,84.000000]",84.000000
800,80120,88.000000,"[88.000000,34.000000,0.000000,0.000000]",88.000000
900,90128,108.000000,"[0.000000,108.000000,0.000000,2.000000]",108.000000
1000,100163,123.000000,"[123.000000,0.000000,0.000000,0.000000]",123.000000
1100,110150,138.000000,"[138.000000,0.000000,0.000000,0.000000]",138.000000
1200,120166,115.000000,"[115.000000,1.000000,25.000000,1.000000]",115.000000
1300,130172,121.000000,"[121.000000,0.000000,0.000000,0.000000]",121.000000
1400,140126,147.000000,"[147.000000,0.000000,0.000000,0.000000]",147.000000
1500,150185,101.000000,"[101.000000,0.000000,0.000000,0.000000]",101.000000
1600,160100,128.000000,"[0.000000,128.000000,0.000000,0.000000]",128.000000
1700,170165,111.000000,"[0.000000,111.000000,0.000000,0.000000]",111.000000
1800,180125,113.000000,"[0.000000,113.000000,1.000000,0.000000]",113.000000
1900,190185,111.000000,"[0.000000,111.000000,0.000000,0.000000]",111.000000
2000,200181,117.000000,"[0.000000,117.000000,0.000000,0.000000]",117.000000
2100,210124,125.000000,"[0.000000,125.000000,0.000000,0.000000]",125.000000
2200,220183,128.000000,"[0.000000,128.000000,0.000000,0.000000]",128.000000
2300,230124,67.000000,"[0.000000,3.000000,67.000000,0.000000]",67.000000
2400,240197,78.000000,"[0.000000,78.000000,0.000000,0.000000]",78.000000
2500,250143,63.000000,"[0.000000,63.000000,0.000000,0.000000]",63.000000
2600,260166,133.000000,"[0.000000,133.000000,0.000000,0.000000]",133.000000
2700,270164,65.000000,"[0.000000,51.000000,0.000000,65.000000]",65.000000
2800,280125,128.000000,"[0.000000,128.000000,0.000000,0.000000]",128.000000
2900,290162,131.000000,"[0.000000,131.000000,0.000000,0.000000]",131.000000
3000,300195,131.000000,"[131.000000,0.000000,0.000000,0.000000]",131.000000
3100,310172,112.000000,"[112.000000,0.000000,0.000000,0.000000]",112.000000
3200,320178,132.000000,"[132.000000,0.000000,0.000000,0.000000]",132.000000
3300,330168,68.000000,"[68.000000,0.000000,59.000000,0.000000]",68.000000
3400,340135,134.000000,"[134.000000,0.000000,0.000000,0.000000]",134.000000
3500,350145,87.000000,"[87.000000,0.000000,0.000000,0.000000]",87.000000
3600,360143,109.000000,"[109.000000,0.000000,0.000000,0.000000]",109.000000
3700,370175,140.000000,"[0.000000,140.000000,0.000000,0.000000]",140.000000
3800,380105,137.000000,"[0.000000,137.000000,0.000000,0.000000]",137.000000
3900,390173,109.000000,"[0.000000,109.000000,0.000000,0.000000]",109.000000
4000,400182,141.000000,"[0.000000,141.000000,0.000000,0.000000]",141.000000
4100,410198,65.000000,"[57.000000,65.000000,0.000000,1.000000]",65.000000
4200,420120,120.000000,"[0.000000,120.000000,0.000000,0.000000]",120.000000
4300,430164,124.000000,"[0.000000,124.000000,0.000000,0.000000]",124.000000
4400,440169,137.000000,"[0.000000,137.000000,0.000000,0.000000]",137.000000
4500,450111,126.000000,"[0.000000,126.000000,0.000000,0.000000]",126.000000
4600,460159,138.000000,"[0.000000,138.000000,0.000000,0.000000]",138.000000
4700,470156,136.000000,"[0.000000,136.000000,0.000000,0.000000]",136.000000
4800,480175,126.000000,"[0.000000,15.000000,0.000000,126.000000]",126.000000
4900,490149,140.000000,"[0.000000,140.000000,0.000000,0.000000]",140.000000
5000,500182,113.000000,"[0.000000,113.000000,0.000000,0.000000]",113.000000
5100,510149,130.000000,"[0.000000,130.000000,0.000000,0.000000]",130.000000
5200,520168,123.000000,"[0.000000,123.000000,0.000000,0.000000]",123.000000
5300,530173,125.000000,"[0.000000,125.000000,0.000000,0.000000]",125.000000
5400,540184,132.000000,"[0.000000,132.000000,0.000000,0.000000]",132.000000
5500,550123,141.000000,"[0.000000,141.000000,0.000000,0.000000]",141.000000
5600,560149,137.000000,"[0.000000,137.000000,0.000000,0.000000]",137.000000
5700,570152,133.000000,"[0.000000,133.000000,0.000000,0.000000]",133.000000
5800,580130,114.000000,"[0.000000,114.000000,0.000000,0.000000]",114.000000
5900,590155,141.000000,"[0.000000,0.000000,141.000000,0.000000]",141.000000
6000,600153,117.000000,"[0.000000,0.000000,117.000000,11.000000]",117.000000
6100,610166,94.000000,"[0.000000,0.000000,0.000000,94.000000]",94.000000
6200,620185,117.000000,"[0.000000,0.000000,0.000000,117.000000]",117.000000
6300,630145,128.000000,"[0.000000,0.000000,0.000000,128.000000]",128.000000
6400,640190,69.000000,"[39.000000,69.000000,8.000000,25.000000]",69.000000
6500,650109,111.000000,"[0.000000,111.000000,0.000000,0.000000]",111.000000
6600,660174,125.000000,"[0.000000,125.000000,0.000000,0.000000]",125.000000
6700,670155,143.000000,"[0.000000,143.000000,0.000000,0.000000]",143.000000
6800,680135,124.000000,"[124.000000,0.000000,0.000000,0.000000]",124.000000
6900,690141,123.000000,"[123.000000,0.000000,0.000000,0.000000]",123.000000
7000,700170,138.000000,"[138.000000,0.000000,0.000000,0.000000]",138.000000
7100,710122,96.000000,"[96.000000,0.000000,0.000000,0.000000]",96.000000
7200,720165,131.000000,"[131.000000,0.000000,0.000000,0.000000]",131.000000
7300,730159,133.000000,"[133.000000,0.000000,0.000000,0.000000]",133.000000
7400,740182,135.000000,"[135.000000,0.000000,0.000000,0.000000]",135.000000
7500,750148,101.000000,"[0.000000,0.000000,0.000000,101.000000]",101.000000
7600,760183,117.000000,"[0.000000,0.000000,0.000000,117.000000]",117.000000
7700,770166,121.000000,"[0.000000,0.000000,0.000000,121.000000]",121.000000
7800,780125,114.000000,"[0.000000,0.000000,0.000000,114.000000]",114.000000
7900,790145,136.000000,"[0.000000,0.000000,0.000000,136.000000]",136.000000
8000,800181,101.000000,"[0.000000,0.000000,0.000000,101.000000]",101.000000
8100,810198,117.000000,"[0.000000,0.000000,0.000000,117.000000]",117.000000
8200,820151,115.000000,"[0.000000,0.000000,0.000000,115.000000]",115.000000
8300,830124,57.000000,"[34.000000,0.000000,38.000000,57.000000]",57.000000
8400,840110,132.000000,"[0.000000,0.000000,0.000000,132.000000]",132.000000
8500,850185,132.000000,"[0.000000,132.000000,0.000000,0.000000]",132.000000
8600,860111,113.000000,"[0.000000,5.000000,113.000000,0.000000]",113.000000
8700,870126,106.000000,"[0.000000,106.000000,0.000000,21.000000]",106.000000
8800,880191,107.000000,"[0.000000,0.000000,8.000000,107.000000]",107.000000
8900,890136,74.000000,"[0.000000,62.000000,0.000000,74.000000]",74.000000
9000,900139,113.000000,"[0.000000,0.000000,0.000000,113.000000]",113.000000
9100,910144,134.000000,"[0.000000,0.000000,0.000000,134.000000]",134.000000
9200,920111,119.000000,"[119.000000,0.000000,0.000000,0.000000]",119.000000
9300,930100,124.000000,"[124.000000,0.000000,0.000000,0.000000]",124.000000
9400,940142,97.000000,"[15.000000,1.000000,0.000000,97.000000]",97.000000
9500,950164,128.000000,"[128.000000,0.000000,0.000000,0.000000]",128.000000
9600,960184,136.000000,"[136.000000,0.000000,0.000000,0.000000]",136.000000
9700,970152,118.000000,"[118.000000,0.000000,0.000000,0.000000]",118.000000
9800,980183,126.000000,"[126.000000,0.000000,0.000000,0.000000]",126.000000
9900,990180,121.000000,"[121.000000,0.000000,0.000000,0.000000]",121.000000
10000,1000181,133.000000,"[133.000000,0.000000,0.000000,0.000000]",133.000000
10100,1010163,80.000000,"[80.000000,0.000000,0.000000,0.000000]",80.000000
10200,1020181,145.000000,"[145.000000,0.000000,0.000000,0.000000]",145.000000
