generation,ID,score,rawScores,ownScore
0,182,3.750000,"[1.000000,14.000000,0.000000,0.000000]",14.000000
100,10184,20.500000,"[0.000000,20.000000,10.000000,52.000000]",52.000000
200,20146,26.250000,"[11.000000,38.000000,3.000000,53.000000]",38.000000
300,30126,28.500000,"[3.000000,36.000000,37.000000,38.000000]",36.000000
400,40185,34.500000,"[29.000000,35.000000,69.000000,5.000000]",69.000000
500,50171,37.500000,"[39.000000,75.000000,0.000000,36.000000]",39.000000
600,60157,30.500000,"[0.000000,18.000000,104.000000,0.000000]",104.000000
700,70118,34.000000,"[30.000000,38.000000,34.000000,34.000000]",38.000000
800,80185,33.500000,"[2.000000,30.000000,102.000000,0.000000]",102.000000
900,90186,26.750000,"[0.000000,71.000000,10.000000,26.000000]",71.000000
1000,100120,33.750000,"[0.000000,0.000000,46.000000,89.000000]",89.000000
1100,110185,28.750000,"[0.000000,31.000000,84.000000,0.000000]",84.000000
1200,120166,32.000000,"[40.000000,72.000000,9.000000,7.000000]",72.000000
1300,130108,37.000000,"[58.000000,30.000000,37.000000,23.000000]",23.000000
1400,140113,34.500000,"[51.000000,34.000000,53.000000,0.000000]",53.000000
1500,150172,28.500000,"[7.000000,58.000000,0.000000,49.000000]",49.000000
1600,160195,31.000000,"[45.000000,70.000000,9.000000,0.000000]",45.000000
1700,170190,18.250000,"[5.000000,18.000000,4.000000,46.000000]",18.000000
1800,180136,34.750000,"[27.000000,31.000000,37.000000,44.000000]",44.000000
1900,190179,32.500000,"[26.000000,34.000000,34.000000,36.000000]",26.000000
2000,200129,37.250000,"[29.000000,43.000000,27.000000,50.000000]",27.000000
2100,210149,27.750000,"[0.000000,74.000000,28.000000,9.000000]",28.000000
2200,220199,36.250000,"[40.000000,50.000000,10.000000,45.000000]",40.000000
2300,230185,34.000000,"[13.000000,21.000000,47.000000,55.000000]",47.000000
2400,240145,34.250000,"[27.000000,25.000000,26.000000,59.000000]",26.000000
2500,250123,31.750000,"[44.000000,0.000000,51.000000,32.000000]",44.000000
2600,260168,36.000000,"[9.000000,29.000000,50.000000,56.000000]",56.000000
2700,270164,33.250000,"[9.000000,49.000000,14.000000,61.000000]",61.000000
2800,280189,29.750000,"[0.000000,56.000000,63.000000,0.000000]",63.000000
2900,290120,31.250000,"[20.000000,32.000000,43.000000,30.000000]",30.000000
3000,300118,36.250000,"[43.000000,26.000000,40.000000,36.000000]",26.000000
3100,310160,29.000000,"[56.000000,6.000000,12.000000,42.000000]",42.000000
3200,320146,31.250000,"[39.000000,17.000000,30.000000,39.000000]",17.000000
3300,330151,36.500000,"[41.000000,0.000000,46.000000,59.000000]",41.000000
3400,340187,29.250000,"[55.000000,21.000000,27.000000,14.000000]",55.000000
3500,350117,37.500000,"[34.000000,50.000000,21.000000,45.000000]",21.000000
3600,360155,34.500000,"[21.000000,36.000000,36.000000,45.000000]",21.000000
3700,370119,35.750000,"[47.000000,49.000000,38.000000,9.000000]",47.000000
3800,380161,36.250000,"[30.000000,37.000000,48.000000,30.000000]",48.000000
3900,390130,31.250000,"[9.000000,26.000000,38.000000,52.000000]",26.000000
4000,400150,30.500000,"[21.000000,27.000000,0.000000,74.000000]",27.000000
4100,410128,11.500000,"[0.000000,0.000000,0.000000,46.000000]",46.000000
4200,420173,18.750000,"[25.000000,27.000000,22.000000,1.000000]",22.000000
4300,430121,33.500000,"[44.000000,31.000000,28.000000,31.000000]",28.000000
4400,440172,36.500000,"[62.000000,30.000000,34.000000,20.000000]",20.000000
4500,450143,15.500000,"[9.000000,21.000000,7.000000,25.000000]",9.000000
4600,460152,36.250000,"[47.000000,37.000000,31.000000,30.000000]",30.000000
4700,470112,35.000000,"[48.000000,33.000000,24.000000,35.000000]",35.000000
4800,480147,32.250000,"[34.000000,2.000000,25.000000,68.000000]",34.000000
4900,490179,33.250000,"[53.000000,31.000000,49.000000,0.000000]",53.000000
5000,500117,21.000000,"[0.000000,9.000000,50.000000,25.000000]",50.000000
5100,510197,9.500000,"[0.000000,28.000000,10.000000,0.000000]",10.000000
5200,520197,24.750000,"[0.000000,0.000000,43.000000,56.000000]",43.000000
5300,530105,34.500000,"[25.000000,24.000000,50.000000,39.000000]",50.000000
5400,540112,33.500000,"[37.000000,32.000000,37.000000,28.000000]",28.000000
5500,550132,19.750000,"[16.000000,3.000000,2.000000,58.000000]",58.000000
5600,560178,37.500000,"[48.000000,27.000000,45.000000,30.000000]",27.000000
5700,570138,34.750000,"[30.000000,22.000000,30.000000,57.000000]",22.000000
5800,580177,36.500000,"[0.000000,32.000000,56.000000,58.000000]",56.000000
5900,590179,34.250000,"[21.000000,34.000000,30.000000,52.000000]",21.000000
6000,600118,37.250000,"[46.000000,31.000000,26.000000,46.000000]",31.000000
6100,610185,36.250000,"[30.000000,65.000000,14.000000,36.000000]",14.000000
6200,620120,35.250000,"[25.000000,66.000000,34.000000,16.000000]",16.000000
6300,630170,36.250000,"[57.000000,41.000000,28.000000,19.000000]",41.000000
6400,640145,34.750000,"[10.000000,50.000000,27.000000,52.000000]",27.000000
6500,650181,36.250000,"[26.000000,35.000000,45.000000,39.000000]",45.000000
6600,660188,26.000000,"[12.000000,10.000000,29.000000,53.000000]",53.000000
6700,670166,16.000000,"[3.000000,8.000000,1.000000,52.000000]",8.000000
6800,680156,29.000000,"[33.000000,26.000000,0.000000,57.000000]",57.000000
6900,690140,36.500000,"[32.000000,60.000000,19.000000,35.000000]",35.000000
7000,700156,9.250000,"[9.000000,8.000000,9.000000,11.000000]",11.000000
7100,710178,36.250000,"[36.000000,43.000000,26.000000,40.000000]",43.000000
7200,720141,34.000000,"[43.000000,20.000000,30.000000,43.000000]",30.000000
7300,730117,36.000000,"[59.000000,43.000000,42.000000,0.000000]",42.000000
7400,740137,33.250000,"[47.000000,43.000000,43.000000,0.000000]",43.000000
7500,750172,34.750000,"[0.000000,58.000000,44.000000,37.000000]",37.000000
7600,760167,27.750000,"[26.000000,59.000000,26.000000,0.000000]",26.000000
7700,770122,33.500000,"[0.000000,34.000000,68.000000,32.000000]",34.000000
7800,780173,36.250000,"[31.000000,30.000000,70.000000,14.000000]",70.000000
7900,790136,35.250000,"[55.000000,46.000000,27.000000,13.000000]",13.000000
8000,800191,37.000000,"[37.000000,40.000000,49.000000,22.000000]",37.000000
8100,810190,34.250000,"[35.000000,42.000000,28.000000,32.000000]",42.000000
8200,820189,35.000000,"[60.000000,31.000000,16.000000,33.000000]",16.000000
8300,830155,35.750000,"[36.000000,20.000000,50.000000,37.000000]",36.000000
8400,840192,35.750000,"[28.000000,63.000000,26.000000,26.000000]",26.000000
8500,850190,37.000000,"[37.000000,35.000000,37.000000,39.000000]",35.000000
8600,860182,35.250000,"[35.000000,37.000000,39.000000,30.000000]",37.000000
8700,870115,33.750000,"[60.000000,0.000000,47.000000,28.000000]",60.000000
8800,880148,34.250000,"[36.000000,38.000000,31.000000,32.000000]",32.000000
8900,890177,37.000000,"[36.000000,22.000000,35.000000,55.000000]",35.000000
9000,900145,36.500000,"[35.000000,45.000000,29.000000,37.000000]",29.000000
9100,910166,32.500000,"[0.000000,38.000000,92.000000,0.000000]",38.000000
9200,920111,32.000000,"[16.000000,34.000000,0.000000,78.000000]",16.000000
9300,930194,21.250000,"[74.000000,10.000000,1.000000,0.000000]",10.000000
9400,940102,37.500000,"[30.000000,27.000000,45.000000,48.000000]",27.000000
