generation,ID,score,rawScores,ownScore
0,102,8.000000,"[8.000000,3.000000,7.000000,8.000000]",8.000000
100,10112,48.000000,"[48.000000,32.000000,44.000000,17.000000]",48.000000
200,20130,32.000000,"[31.000000,21.000000,12.000000,32.000000]",32.000000
300,30134,55.000000,"[19.000000,27.000000,37.000000,55.000000]",55.000000
400,40120,81.000000,"[5.000000,2.000000,9.000000,81.000000]",81.000000
500,50103,77.000000,"[4.000000,6.000000,2.000000,77.000000]",77.000000
600,60103,90.000000,"[3.000000,3.000000,1.000000,90.000000]",90.000000
700,70163,80.000000,"[0.000000,3.000000,1.000000,80.000000]",80.000000
800,80128,82.000000,"[3.000000,1.000000,1.000000,82.000000]",82.000000
900,90146,70.000000,"[5.000000,1.000000,1.000000,70.000000]",70.000000
1000,100149,73.000000,"[0.000000,0.000000,0.000000,73.000000]",73.000000
1100,110191,73.000000,"[0.000000,0.000000,2.000000,73.000000]",73.000000
1200,120128,75.000000,"[8.000000,0.000000,2.000000,75.000000]",75.000000
1300,130149,79.000000,"[3.000000,0.000000,1.000000,79.000000]",79.000000
1400,140131,76.000000,"[0.000000,0.000000,0.000000,76.000000]",76.000000
1500,150119,86.000000,"[1.000000,0.000000,0.000000,86.000000]",86.000000
1600,160142,101.000000,"[0.000000,0.000000,1.000000,101.000000]",101.000000
1700,170156,93.000000,"[5.000000,0.000000,0.000000,93.000000]",93.000000
1800,180116,80.000000,"[0.000000,2.000000,0.000000,80.000000]",80.000000
1900,190146,84.000000,"[0.000000,0.000000,0.000000,84.000000]",84.000000
2000,200127,63.000000,"[2.000000,0.000000,0.000000,63.000000]",63.000000
2100,210186,82.000000,"[1.000000,0.000000,0.000000,82.000000]",82.000000
2200,220151,84.000000,"[3.000000,0.000000,0.000000,84.000000]",84.000000
2300,230168,73.000000,"[0.000000,1.000000,0.000000,73.000000]",73.000000
2400,240114,68.000000,"[0.000000,0.000000,3.000000,68.000000]",68.000000
2500,250172,78.000000,"[0.000000,1.000000,0.000000,78.000000]",78.000000
2600,260155,87.000000,"[0.000000,0.000000,0.000000,87.000000]",87.000000
2700,270108,83.000000,"[0.000000,0.000000,0.000000,83.000000]",83.000000
