generation,ID,score,rawScores,ownScore
0,170,29.000000,"[29.000000,38.000000,30.000000,37.000000]",29.000000
100,10182,30.000000,"[30.000000,37.000000,39.000000,36.000000]",30.000000
200,20164,32.000000,"[39.000000,38.000000,36.000000,32.000000]",32.000000
300,30177,32.000000,"[35.000000,42.000000,35.000000,32.000000]",32.000000
400,40134,33.000000,"[35.000000,36.000000,40.000000,33.000000]",33.000000
500,50161,33.000000,"[39.000000,33.000000,33.000000,34.000000]",33.000000
600,60162,37.000000,"[38.000000,38.000000,38.000000,37.000000]",37.000000
700,70128,34.000000,"[34.000000,38.000000,36.000000,40.000000]",34.000000
800,80183,36.000000,"[38.000000,37.000000,40.000000,36.000000]",36.000000
900,90162,34.000000,"[34.000000,39.000000,37.000000,36.000000]",34.000000
1000,100158,33.000000,"[40.000000,33.000000,39.000000,33.000000]",33.000000
1100,110198,33.000000,"[37.000000,38.000000,36.000000,33.000000]",33.000000
1200,120143,35.000000,"[37.000000,35.000000,37.000000,35.000000]",35.000000
1300,130102,32.000000,"[32.000000,37.000000,40.000000,35.000000]",32.000000
1400,140168,34.000000,"[37.000000,35.000000,34.000000,35.000000]",34.000000
1500,150116,36.000000,"[39.000000,41.000000,37.000000,36.000000]",36.000000
1600,160154,32.000000,"[36.000000,32.000000,38.000000,37.000000]",32.000000
1700,170172,33.000000,"[36.000000,33.000000,37.000000,37.000000]",33.000000
1800,180127,34.000000,"[34.000000,40.000000,34.000000,41.000000]",34.000000
1900,190134,35.000000,"[35.000000,38.000000,35.000000,38.000000]",35.000000
2000,200189,34.000000,"[41.000000,36.000000,34.000000,34.000000]",34.000000
2100,210152,34.000000,"[39.000000,37.000000,34.000000,36.000000]",34.000000
2200,220135,34.000000,"[34.000000,39.000000,37.000000,40.000000]",34.000000
2300,230189,30.000000,"[30.000000,39.000000,39.000000,38.000000]",30.000000
2400,240194,33.000000,"[33.000000,33.000000,36.000000,39.000000]",33.000000
2500,250161,33.000000,"[33.000000,38.000000,35.000000,38.000000]",33.000000
2600,260186,36.000000,"[36.000000,37.000000,37.000000,37.000000]",36.000000
2700,270168,33.000000,"[33.000000,37.000000,38.000000,38.000000]",33.000000
2800,280199,33.000000,"[33.000000,39.000000,33.000000,38.000000]",33.000000
2900,290107,33.000000,"[33.000000,42.000000,38.000000,34.000000]",33.000000
3000,300168,31.000000,"[35.000000,31.000000,42.000000,42.000000]",31.000000
3100,310119,30.000000,"[39.000000,30.000000,36.000000,38.000000]",30.000000
3200,320196,35.000000,"[35.000000,37.000000,36.000000,35.000000]",35.000000
3300,330143,32.000000,"[38.000000,39.000000,40.000000,32.000000]",32.000000
3400,340165,35.000000,"[40.000000,38.000000,37.000000,35.000000]",35.000000
3500,350129,34.000000,"[41.000000,34.000000,38.000000,34.000000]",34.000000
3600,360120,36.000000,"[36.000000,37.000000,38.000000,37.000000]",36.000000
3700,370132,36.000000,"[41.000000,36.000000,36.000000,38.000000]",36.000000
3800,380171,34.000000,"[34.000000,35.000000,39.000000,37.000000]",34.000000
3900,390172,33.000000,"[37.000000,37.000000,40.000000,33.000000]",33.000000
4000,400142,32.000000,"[42.000000,32.000000,38.000000,39.000000]",32.000000
