generation,ID,score,rawScores,ownScore
0,159,8.000000,"[11.000000,8.000000,9.000000,8.000000]",8.000000
100,10134,26.000000,"[32.000000,36.000000,54.000000,26.000000]",26.000000
200,20175,29.000000,"[29.000000,44.000000,31.000000,42.000000]",29.000000
300,30176,26.000000,"[38.000000,37.000000,42.000000,26.000000]",26.000000
400,40134,34.000000,"[34.000000,36.000000,37.000000,36.000000]",34.000000
500,50139,33.000000,"[33.000000,42.000000,39.000000,36.000000]",33.000000
600,60186,35.000000,"[42.000000,36.000000,35.000000,37.000000]",35.000000
700,70173,27.000000,"[41.000000,27.000000,34.000000,44.000000]",27.000000
800,80181,34.000000,"[35.000000,34.000000,35.000000,42.000000]",34.000000
900,90116,23.000000,"[33.000000,23.000000,35.000000,41.000000]",23.000000
1000,100195,29.000000,"[29.000000,35.000000,36.000000,46.000000]",29.000000
1100,110158,28.000000,"[50.000000,28.000000,33.000000,36.000000]",28.000000
1200,120192,29.000000,"[46.000000,38.000000,36.000000,29.000000]",29.000000
1300,130139,31.000000,"[46.000000,38.000000,31.000000,31.000000]",31.000000
1400,140106,29.000000,"[39.000000,39.000000,38.000000,29.000000]",29.000000
1500,150181,34.000000,"[38.000000,35.000000,40.000000,34.000000]",34.000000
1600,160145,33.000000,"[41.000000,33.000000,41.000000,35.000000]",33.000000
1700,170183,34.000000,"[44.000000,35.000000,36.000000,34.000000]",34.000000
1800,180194,32.000000,"[41.000000,32.000000,40.000000,38.000000]",32.000000
1900,190115,31.000000,"[41.000000,38.000000,31.000000,37.000000]",31.000000
2000,200184,30.000000,"[30.000000,40.000000,47.000000,32.000000]",30.000000
2100,210119,33.000000,"[33.000000,38.000000,41.000000,39.000000]",33.000000
2200,220179,31.000000,"[42.000000,31.000000,38.000000,40.000000]",31.000000
2300,230119,31.000000,"[31.000000,42.000000,44.000000,36.000000]",31.000000
2400,240191,31.000000,"[44.000000,38.000000,31.000000,38.000000]",31.000000
2500,250131,29.000000,"[42.000000,42.000000,38.000000,29.000000]",29.000000
2600,260120,30.000000,"[34.000000,30.000000,32.000000,44.000000]",30.000000
2700,270140,31.000000,"[32.000000,31.000000,52.000000,32.000000]",31.000000
2800,280198,28.000000,"[28.000000,39.000000,39.000000,37.000000]",28.000000
2900,290132,31.000000,"[34.000000,31.000000,43.000000,41.000000]",31.000000
3000,300134,29.000000,"[33.000000,29.000000,44.000000,39.000000]",29.000000
3100,310108,32.000000,"[32.000000,32.000000,48.000000,39.000000]",32.000000
3200,320158,28.000000,"[45.000000,47.000000,28.000000,30.000000]",28.000000
3300,330196,29.000000,"[29.000000,42.000000,38.000000,39.000000]",29.000000
3400,340107,33.000000,"[33.000000,34.000000,41.000000,43.000000]",33.000000
3500,350193,25.000000,"[25.000000,38.000000,29.000000,54.000000]",25.000000
3600,360134,25.000000,"[49.000000,40.000000,31.000000,25.000000]",25.000000
3700,370195,31.000000,"[31.000000,43.000000,34.000000,42.000000]",31.000000
3800,380132,31.000000,"[31.000000,32.000000,49.000000,35.000000]",31.000000
3900,390142,28.000000,"[28.000000,35.000000,46.000000,40.000000]",28.000000
4000,400189,18.000000,"[18.000000,53.000000,32.000000,46.000000]",18.000000
4100,410137,28.000000,"[51.000000,28.000000,35.000000,30.000000]",28.000000
4200,420183,25.000000,"[42.000000,47.000000,35.000000,25.000000]",25.000000
4300,430165,34.000000,"[37.000000,34.000000,37.000000,40.000000]",34.000000
4400,440146,31.000000,"[31.000000,48.000000,39.000000,31.000000]",31.000000
4500,450150,33.000000,"[46.000000,35.000000,33.000000,33.000000]",33.000000
4600,460118,28.000000,"[28.000000,35.000000,43.000000,34.000000]",28.000000
4700,470193,30.000000,"[35.000000,38.000000,43.000000,30.000000]",30.000000
4800,480191,32.000000,"[32.000000,40.000000,40.000000,34.000000]",32.000000
4900,490141,27.000000,"[27.000000,39.000000,32.000000,47.000000]",27.000000
5000,500190,34.000000,"[41.000000,36.000000,34.000000,35.000000]",34.000000
5100,510199,32.000000,"[33.000000,46.000000,32.000000,40.000000]",32.000000
5200,520177,32.000000,"[34.000000,34.000000,48.000000,32.000000]",32.000000
5300,530139,31.000000,"[37.000000,41.000000,37.000000,31.000000]",31.000000
5400,540122,29.000000,"[36.000000,32.000000,45.000000,29.000000]",29.000000
5500,550165,21.000000,"[21.000000,45.000000,33.000000,46.000000]",21.000000
5600,560115,29.000000,"[34.000000,40.000000,29.000000,45.000000]",29.000000
5700,570102,34.000000,"[38.000000,37.000000,34.000000,42.000000]",34.000000
5800,580111,30.000000,"[38.000000,30.000000,42.000000,41.000000]",30.000000
5900,590142,34.000000,"[37.000000,34.000000,39.000000,41.000000]",34.000000
6000,600123,34.000000,"[37.000000,37.000000,34.000000,41.000000]",34.000000
6100,610128,34.000000,"[34.000000,37.000000,44.000000,35.000000]",34.000000
6200,620172,34.000000,"[36.000000,35.000000,34.000000,38.000000]",34.000000
6300,630146,30.000000,"[44.000000,35.000000,44.000000,30.000000]",30.000000
6400,640133,32.000000,"[32.000000,39.000000,37.000000,40.000000]",32.000000
6500,650148,16.000000,"[43.000000,16.000000,32.000000,54.000000]",16.000000
6600,660125,31.000000,"[39.000000,44.000000,34.000000,31.000000]",31.000000
6700,670118,25.000000,"[41.000000,25.000000,39.000000,41.000000]",25.000000
6800,680156,35.000000,"[38.000000,37.000000,35.000000,35.000000]",35.000000
6900,690175,34.000000,"[38.000000,34.000000,40.000000,34.000000]",34.000000
7000,700111,33.000000,"[33.000000,33.000000,38.000000,36.000000]",33.000000
7100,710194,34.000000,"[45.000000,37.000000,34.000000,35.000000]",34.000000
7200,720101,34.000000,"[37.000000,34.000000,41.000000,35.000000]",34.000000
7300,730186,30.000000,"[43.000000,32.000000,43.000000,30.000000]",30.000000
7400,740199,29.000000,"[37.000000,35.000000,44.000000,29.000000]",29.000000
7500,750162,27.000000,"[27.000000,35.000000,49.000000,37.000000]",27.000000
7600,760168,29.000000,"[37.000000,44.000000,36.000000,29.000000]",29.000000
7700,770102,33.000000,"[37.000000,41.000000,35.000000,33.000000]",33.000000
7800,780132,29.000000,"[44.000000,38.000000,40.000000,29.000000]",29.000000
7900,790136,23.000000,"[23.000000,38.000000,37.000000,50.000000]",23.000000
8000,800167,28.000000,"[28.000000,34.000000,45.000000,44.000000]",28.000000
8100,810195,29.000000,"[29.000000,40.000000,39.000000,37.000000]",29.000000
8200,820194,31.000000,"[44.000000,34.000000,37.000000,31.000000]",31.000000
8300,830171,32.000000,"[39.000000,44.000000,36.000000,32.000000]",32.000000
8400,840148,27.000000,"[32.000000,27.000000,48.000000,38.000000]",27.000000
8500,850130,29.000000,"[35.000000,39.000000,44.000000,29.000000]",29.000000
8600,860141,31.000000,"[42.000000,40.000000,36.000000,31.000000]",31.000000
8700,870101,30.000000,"[37.000000,34.000000,41.000000,30.000000]",30.000000
8800,880190,30.000000,"[36.000000,34.000000,34.000000,30.000000]",30.000000
8900,890120,30.000000,"[40.000000,30.000000,34.000000,30.000000]",30.000000
9000,900154,25.000000,"[43.000000,39.000000,25.000000,41.000000]",25.000000
9100,910165,32.000000,"[41.000000,32.000000,35.000000,40.000000]",32.000000
9200,920190,30.000000,"[47.000000,39.000000,33.000000,30.000000]",30.000000
9300,930100,35.000000,"[35.000000,35.000000,42.000000,36.000000]",35.000000
9400,940119,28.000000,"[45.000000,36.000000,33.000000,28.000000]",28.000000
9500,950195,30.000000,"[30.000000,47.000000,30.000000,38.000000]",30.000000
9600,960160,29.000000,"[44.000000,40.000000,29.000000,35.000000]",29.000000
9700,970155,27.000000,"[34.000000,35.000000,27.000000,41.000000]",27.000000
9800,980104,34.000000,"[43.000000,34.000000,37.000000,34.000000]",34.000000
9900,990137,29.000000,"[38.000000,37.000000,48.000000,29.000000]",29.000000
10000,1000145,30.000000,"[38.000000,30.000000,38.000000,45.000000]",30.000000
10100,1010164,30.000000,"[36.000000,30.000000,36.000000,48.000000]",30.000000
10200,1020199,37.000000,"[37.000000,37.000000,38.000000,37.000000]",37.000000
10300,1030149,31.000000,"[42.000000,31.000000,38.000000,42.000000]",31.000000
10400,1040155,30.000000,"[41.000000,40.000000,30.000000,36.000000]",30.000000
10500,1050191,27.000000,"[30.000000,27.000000,42.000000,45.000000]",27.000000
10600,1060195,33.000000,"[40.000000,35.000000,33.000000,38.000000]",33.000000
