generation,ID,score,rawScores,ownScore
0,149,0.000000,"[0.000000,0.000000,1.000000,0.000000]",1.000000
100,10163,8.000000,"[8.000000,9.000000,12.000000,10.000000]",8.000000
200,20120,8.000000,"[8.000000,9.000000,11.000000,8.000000]",8.000000
300,30123,8.000000,"[9.000000,11.000000,8.000000,10.000000]",9.000000
400,40175,9.000000,"[10.000000,9.000000,9.000000,11.000000]",10.000000
500,50120,8.000000,"[8.000000,9.000000,9.000000,12.000000]",12.000000
600,60155,7.000000,"[10.000000,8.000000,9.000000,7.000000]",10.000000
700,70111,6.000000,"[9.000000,10.000000,11.000000,6.000000]",9.000000
800,80130,10.000000,"[11.000000,10.000000,26.000000,12.000000]",10.000000
900,90112,8.000000,"[10.000000,8.000000,10.000000,9.000000]",9.000000
1000,100119,5.000000,"[5.000000,11.000000,8.000000,10.000000]",5.000000
1100,110191,14.000000,"[17.000000,19.000000,58.000000,14.000000]",17.000000
1200,120133,31.000000,"[39.000000,36.000000,32.000000,31.000000]",32.000000
1300,130138,24.000000,"[41.000000,44.000000,24.000000,38.000000]",44.000000
1400,140108,30.000000,"[32.000000,44.000000,31.000000,30.000000]",30.000000
1500,150115,25.000000,"[39.000000,25.000000,51.000000,26.000000]",39.000000
1600,160168,31.000000,"[41.000000,31.000000,41.000000,31.000000]",31.000000
1700,170148,9.000000,"[17.000000,9.000000,47.000000,46.000000]",46.000000
1800,180181,22.000000,"[38.000000,45.000000,37.000000,22.000000]",37.000000
1900,190139,27.000000,"[28.000000,34.000000,55.000000,27.000000]",28.000000
2000,200185,29.000000,"[32.000000,44.000000,29.000000,40.000000]",29.000000
2100,210173,29.000000,"[39.000000,34.000000,29.000000,29.000000]",29.000000
2200,220101,27.000000,"[37.000000,27.000000,29.000000,34.000000]",29.000000
2300,230187,18.000000,"[33.000000,27.000000,18.000000,38.000000]",33.000000
2400,240134,9.000000,"[10.000000,10.000000,10.000000,9.000000]",10.000000
2500,250149,24.000000,"[44.000000,30.000000,34.000000,24.000000]",34.000000
2600,260104,23.000000,"[46.000000,23.000000,32.000000,32.000000]",32.000000
2700,270140,29.000000,"[46.000000,32.000000,34.000000,29.000000]",29.000000
2800,280155,30.000000,"[40.000000,30.000000,38.000000,37.000000]",40.000000
2900,290190,24.000000,"[24.000000,24.000000,44.000000,41.000000]",24.000000
3000,300152,16.000000,"[28.000000,16.000000,50.000000,53.000000]",53.000000
3100,310116,26.000000,"[32.000000,33.000000,44.000000,26.000000]",26.000000
3200,320122,22.000000,"[67.000000,22.000000,35.000000,27.000000]",22.000000
3300,330163,25.000000,"[25.000000,25.000000,34.000000,60.000000]",25.000000
3400,340199,30.000000,"[30.000000,30.000000,33.000000,30.000000]",30.000000
3500,350145,9.000000,"[9.000000,10.000000,10.000000,10.000000]",10.000000
3600,360198,24.000000,"[25.000000,60.000000,24.000000,26.000000]",60.000000
3700,370198,20.000000,"[68.000000,23.000000,30.000000,20.000000]",23.000000
3800,380158,16.000000,"[16.000000,40.000000,30.000000,55.000000]",40.000000
3900,390164,21.000000,"[21.000000,31.000000,47.000000,33.000000]",33.000000
4000,400125,23.000000,"[48.000000,46.000000,23.000000,28.000000]",23.000000
4100,410197,25.000000,"[28.000000,32.000000,56.000000,25.000000]",56.000000
4200,420146,26.000000,"[43.000000,26.000000,27.000000,36.000000]",26.000000
4300,430197,6.000000,"[6.000000,11.000000,8.000000,12.000000]",8.000000
4400,440186,31.000000,"[31.000000,37.000000,39.000000,32.000000]",37.000000
4500,450139,28.000000,"[28.000000,54.000000,36.000000,31.000000]",28.000000
4600,460138,28.000000,"[37.000000,39.000000,38.000000,28.000000]",39.000000
4700,470163,25.000000,"[38.000000,26.000000,49.000000,25.000000]",38.000000
4800,480196,35.000000,"[37.000000,35.000000,39.000000,36.000000]",36.000000
4900,490164,29.000000,"[30.000000,47.000000,29.000000,43.000000]",43.000000
5000,500161,20.000000,"[42.000000,20.000000,41.000000,35.000000]",41.000000
5100,510150,31.000000,"[39.000000,34.000000,31.000000,36.000000]",34.000000
5200,520113,28.000000,"[33.000000,44.000000,39.000000,28.000000]",39.000000
5300,530190,34.000000,"[34.000000,37.000000,41.000000,36.000000]",37.000000
5400,540115,17.000000,"[47.000000,26.000000,30.000000,17.000000]",47.000000
5500,550161,32.000000,"[32.000000,40.000000,40.000000,36.000000]",40.000000
5600,560118,29.000000,"[44.000000,37.000000,29.000000,35.000000]",37.000000
5700,570143,36.000000,"[37.000000,38.000000,36.000000,43.000000]",37.000000
5800,580154,19.000000,"[19.000000,25.000000,52.000000,31.000000]",25.000000
5900,590184,24.000000,"[24.000000,37.000000,29.000000,48.000000]",48.000000
6000,600142,21.000000,"[25.000000,34.000000,21.000000,58.000000]",34.000000
6100,610176,24.000000,"[29.000000,35.000000,60.000000,24.000000]",24.000000
6200,620183,32.000000,"[47.000000,34.000000,37.000000,32.000000]",47.000000
6300,630114,21.000000,"[28.000000,21.000000,50.000000,41.000000]",21.000000
6400,640105,22.000000,"[50.000000,35.000000,25.000000,22.000000]",25.000000
6500,650173,23.000000,"[63.000000,23.000000,38.000000,25.000000]",38.000000
6600,660170,24.000000,"[24.000000,48.000000,27.000000,49.000000]",48.000000
6700,670169,27.000000,"[36.000000,45.000000,36.000000,27.000000]",36.000000
6800,680169,26.000000,"[26.000000,28.000000,32.000000,59.000000]",32.000000
6900,690103,24.000000,"[41.000000,39.000000,40.000000,24.000000]",41.000000
7000,700142,22.000000,"[22.000000,28.000000,52.000000,35.000000]",28.000000
7100,710165,30.000000,"[30.000000,45.000000,38.000000,31.000000]",38.000000
7200,720195,24.000000,"[52.000000,24.000000,42.000000,33.000000]",52.000000
7300,730191,25.000000,"[36.000000,54.000000,26.000000,25.000000]",36.000000
7400,740157,9.000000,"[11.000000,9.000000,10.000000,9.000000]",10.000000
7500,750116,22.000000,"[58.000000,22.000000,32.000000,27.000000]",27.000000
7600,760110,21.000000,"[21.000000,41.000000,21.000000,55.000000]",41.000000
7700,770175,18.000000,"[18.000000,57.000000,36.000000,34.000000]",18.000000
7800,780172,18.000000,"[28.000000,59.000000,35.000000,18.000000]",18.000000
7900,790181,21.000000,"[30.000000,54.000000,34.000000,21.000000]",34.000000
8000,800188,26.000000,"[63.000000,28.000000,29.000000,26.000000]",26.000000
8100,810176,19.000000,"[47.000000,27.000000,53.000000,19.000000]",19.000000
8200,820155,28.000000,"[32.000000,34.000000,28.000000,53.000000]",32.000000
8300,830166,19.000000,"[19.000000,37.000000,36.000000,48.000000]",37.000000
8400,840111,32.000000,"[38.000000,35.000000,40.000000,32.000000]",38.000000
8500,850129,32.000000,"[43.000000,32.000000,32.000000,37.000000]",32.000000
8600,860130,7.000000,"[11.000000,9.000000,7.000000,10.000000]",9.000000
8700,870192,8.000000,"[8.000000,9.000000,10.000000,10.000000]",10.000000
8800,880193,24.000000,"[30.000000,36.000000,39.000000,24.000000]",39.000000
8900,890191,23.000000,"[23.000000,41.000000,33.000000,42.000000]",23.000000
9000,900169,33.000000,"[40.000000,33.000000,35.000000,35.000000]",35.000000
9100,910179,31.000000,"[42.000000,31.000000,40.000000,31.000000]",42.000000
9200,920174,22.000000,"[22.000000,33.000000,48.000000,33.000000]",33.000000
9300,930164,25.000000,"[25.000000,47.000000,39.000000,31.000000]",31.000000
9400,940180,22.000000,"[47.000000,32.000000,37.000000,22.000000]",22.000000
9500,950181,7.000000,"[7.000000,18.000000,31.000000,31.000000]",31.000000
