generation,ID,score,rawScores,ownScore
0,139,26.000000,"[24.000000,17.000000,26.000000,17.000000]",26.000000
100,10178,36.000000,"[24.000000,29.000000,29.000000,36.000000]",36.000000
200,20194,44.000000,"[25.000000,43.000000,44.000000,27.000000]",44.000000
300,30159,53.000000,"[22.000000,53.000000,26.000000,40.000000]",53.000000
400,40192,48.000000,"[30.000000,48.000000,20.000000,34.000000]",48.000000
500,50102,57.000000,"[57.000000,26.000000,13.000000,24.000000]",57.000000
600,60125,75.000000,"[75.000000,6.000000,10.000000,18.000000]",75.000000
700,70149,114.000000,"[114.000000,2.000000,2.000000,2.000000]",114.000000
800,80197,96.000000,"[96.000000,8.000000,7.000000,7.000000]",96.000000
900,90123,99.000000,"[99.000000,3.000000,3.000000,3.000000]",99.000000
1000,100101,74.000000,"[74.000000,2.000000,16.000000,2.000000]",74.000000
1100,110145,93.000000,"[93.000000,1.000000,1.000000,3.000000]",93.000000
1200,120174,101.000000,"[101.000000,9.000000,6.000000,10.000000]",101.000000
1300,130186,79.000000,"[3.000000,79.000000,5.000000,3.000000]",79.000000
1400,140128,85.000000,"[4.000000,85.000000,8.000000,8.000000]",85.000000
1500,150197,73.000000,"[8.000000,8.000000,14.000000,73.000000]",73.000000
1600,160154,103.000000,"[3.000000,3.000000,1.000000,103.000000]",103.000000
1700,170194,63.000000,"[3.000000,3.000000,3.000000,63.000000]",63.000000
1800,180128,80.000000,"[4.000000,2.000000,6.000000,80.000000]",80.000000
1900,190172,100.000000,"[8.000000,7.000000,1.000000,100.000000]",100.000000
2000,200198,105.000000,"[6.000000,7.000000,4.000000,105.000000]",105.000000
2100,210107,84.000000,"[3.000000,3.000000,2.000000,84.000000]",84.000000
2200,220197,92.000000,"[3.000000,2.000000,7.000000,92.000000]",92.000000
2300,230124,97.000000,"[8.000000,2.000000,1.000000,97.000000]",97.000000
2400,240115,90.000000,"[8.000000,10.000000,1.000000,90.000000]",90.000000
2500,250139,97.000000,"[4.000000,4.000000,4.000000,97.000000]",97.000000
2600,260103,91.000000,"[1.000000,9.000000,6.000000,91.000000]",91.000000
2700,270169,96.000000,"[2.000000,2.000000,3.000000,96.000000]",96.000000
2800,280177,91.000000,"[1.000000,9.000000,12.000000,91.000000]",91.000000
2900,290120,86.000000,"[2.000000,1.000000,6.000000,86.000000]",86.000000
3000,300138,91.000000,"[3.000000,3.000000,12.000000,91.000000]",91.000000
3100,310112,103.000000,"[1.000000,8.000000,6.000000,103.000000]",103.000000
3200,320161,80.000000,"[8.000000,7.000000,17.000000,80.000000]",80.000000
3300,330161,102.000000,"[4.000000,4.000000,6.000000,102.000000]",102.000000
3400,340138,100.000000,"[2.000000,12.000000,2.000000,100.000000]",100.000000
3500,350192,110.000000,"[1.000000,2.000000,7.000000,110.000000]",110.000000
3600,360140,106.000000,"[2.000000,3.000000,5.000000,106.000000]",106.000000
3700,370196,92.000000,"[2.000000,3.000000,15.000000,92.000000]",92.000000
3800,380110,103.000000,"[1.000000,7.000000,2.000000,103.000000]",103.000000
3900,390111,84.000000,"[2.000000,8.000000,2.000000,84.000000]",84.000000
4000,400155,117.000000,"[2.000000,5.000000,2.000000,117.000000]",117.000000
4100,410108,101.000000,"[10.000000,3.000000,1.000000,101.000000]",101.000000
