generation,ID,score,rawScores,ownScore
0,154,4.750000,"[4.000000,5.000000,5.000000,5.000000]",4.750000
100,10102,33.500000,"[32.000000,36.000000,35.000000,31.000000]",33.500000
200,20151,37.250000,"[39.000000,37.000000,40.000000,33.000000]",37.250000
300,30124,35.000000,"[39.000000,34.000000,32.000000,35.000000]",35.000000
400,40136,35.750000,"[36.000000,34.000000,37.000000,36.000000]",35.750000
500,50114,37.250000,"[33.000000,41.000000,37.000000,38.000000]",37.250000
600,60142,37.000000,"[40.000000,39.000000,36.000000,33.000000]",37.000000
700,70185,36.250000,"[36.000000,38.000000,33.000000,38.000000]",36.250000
800,80107,37.250000,"[44.000000,34.000000,38.000000,33.000000]",37.250000
900,90119,34.000000,"[31.000000,39.000000,37.000000,29.000000]",34.000000
1000,100136,37.750000,"[37.000000,39.000000,38.000000,37.000000]",37.750000
1100,110192,34.500000,"[36.000000,35.000000,38.000000,29.000000]",34.500000
1200,120107,36.750000,"[36.000000,33.000000,41.000000,37.000000]",36.750000
1300,130108,36.750000,"[38.000000,35.000000,37.000000,37.000000]",36.750000
1400,140182,37.750000,"[35.000000,38.000000,43.000000,35.000000]",37.750000
1500,150106,36.750000,"[37.000000,38.000000,35.000000,37.000000]",36.750000
1600,160100,36.500000,"[38.000000,39.000000,36.000000,33.000000]",36.500000
1700,170196,36.500000,"[35.000000,39.000000,35.000000,37.000000]",36.500000
1800,180110,36.250000,"[33.000000,40.000000,37.000000,35.000000]",36.250000
1900,190110,36.750000,"[41.000000,37.000000,31.000000,38.000000]",36.750000
2000,200141,36.500000,"[35.000000,33.000000,41.000000,37.000000]",36.500000
2100,210158,37.000000,"[37.000000,35.000000,35.000000,41.000000]",37.000000
2200,220144,36.000000,"[35.000000,37.000000,37.000000,35.000000]",36.000000
2300,230167,37.000000,"[38.000000,34.000000,37.000000,39.000000]",37.000000
2400,240100,37.250000,"[42.000000,34.000000,40.000000,33.000000]",37.250000
2500,250140,37.250000,"[39.000000,31.000000,41.000000,38.000000]",37.250000
2600,260100,35.250000,"[35.000000,38.000000,35.000000,33.000000]",35.250000
2700,270122,38.000000,"[36.000000,38.000000,41.000000,37.000000]",38.000000
2800,280117,37.000000,"[38.000000,38.000000,38.000000,34.000000]",37.000000
2900,290110,36.750000,"[37.000000,37.000000,36.000000,37.000000]",36.750000
3000,300114,37.250000,"[36.000000,38.000000,38.000000,37.000000]",37.250000
3100,310100,36.750000,"[33.000000,40.000000,35.000000,39.000000]",36.750000
