generation,ID,score,rawScores,ownScore
0,126,20.000000,"[0.000000,20.000000,11.000000,0.000000]",20.000000
100,10168,61.000000,"[61.000000,0.000000,4.000000,16.000000]",16.000000
200,20130,24.000000,"[24.000000,7.000000,0.000000,0.000000]",7.000000
300,30126,79.000000,"[12.000000,9.000000,79.000000,3.000000]",9.000000
400,40174,55.000000,"[39.000000,55.000000,0.000000,15.000000]",55.000000
500,50191,132.000000,"[0.000000,0.000000,0.000000,132.000000]",0.000000
600,60172,93.000000,"[0.000000,43.000000,93.000000,1.000000]",1.000000
700,70109,137.000000,"[137.000000,0.000000,1.000000,1.000000]",1.000000
800,80157,139.000000,"[1.000000,1.000000,1.000000,139.000000]",1.000000
900,90166,65.000000,"[26.000000,7.000000,65.000000,51.000000]",7.000000
1000,100185,110.000000,"[1.000000,1.000000,3.000000,110.000000]",3.000000
1100,110160,130.000000,"[0.000000,1.000000,130.000000,1.000000]",1.000000
1200,120107,138.000000,"[1.000000,138.000000,0.000000,1.000000]",1.000000
1300,130154,130.000000,"[0.000000,1.000000,130.000000,0.000000]",1.000000
1400,140133,137.000000,"[137.000000,0.000000,1.000000,0.000000]",1.000000
1500,150150,135.000000,"[1.000000,1.000000,135.000000,0.000000]",1.000000
1600,160180,89.000000,"[89.000000,0.000000,62.000000,1.000000]",1.000000
1700,170116,73.000000,"[70.000000,73.000000,0.000000,1.000000]",1.000000
1800,180137,74.000000,"[70.000000,1.000000,1.000000,74.000000]",1.000000
1900,190107,124.000000,"[1.000000,1.000000,1.000000,124.000000]",1.000000
2000,200117,130.000000,"[0.000000,0.000000,1.000000,130.000000]",1.000000
2100,210134,134.000000,"[134.000000,1.000000,1.000000,1.000000]",1.000000
2200,220141,98.000000,"[0.000000,98.000000,1.000000,1.000000]",1.000000
2300,230160,117.000000,"[117.000000,1.000000,1.000000,1.000000]",1.000000
2400,240101,125.000000,"[0.000000,125.000000,1.000000,0.000000]",1.000000
2500,250126,140.000000,"[1.000000,1.000000,140.000000,0.000000]",1.000000
2600,260175,121.000000,"[1.000000,121.000000,1.000000,1.000000]",1.000000
2700,270123,122.000000,"[1.000000,122.000000,0.000000,1.000000]",1.000000
2800,280188,80.000000,"[1.000000,80.000000,66.000000,1.000000]",1.000000
2900,290127,133.000000,"[1.000000,133.000000,0.000000,0.000000]",1.000000
3000,300173,118.000000,"[1.000000,20.000000,1.000000,118.000000]",1.000000
3100,310102,135.000000,"[0.000000,1.000000,1.000000,135.000000]",1.000000
3200,320109,122.000000,"[1.000000,122.000000,1.000000,0.000000]",1.000000
3300,330148,87.000000,"[87.000000,54.000000,0.000000,1.000000]",1.000000
