generation,ID,score,rawScores,ownScore
0,144,10.000000,"[10.000000,1.000000,8.000000,9.000000]",10.000000
100,10191,45.000000,"[18.000000,45.000000,24.000000,42.000000]",45.000000
200,20132,51.000000,"[33.000000,15.000000,42.000000,51.000000]",51.000000
300,30186,38.000000,"[23.000000,38.000000,30.000000,17.000000]",38.000000
400,40151,42.000000,"[36.000000,35.000000,34.000000,42.000000]",42.000000
500,50185,65.000000,"[14.000000,33.000000,65.000000,34.000000]",65.000000
600,60111,72.000000,"[11.000000,12.000000,72.000000,48.000000]",72.000000
700,70110,40.000000,"[37.000000,40.000000,33.000000,34.000000]",40.000000
800,80148,61.000000,"[36.000000,61.000000,0.000000,24.000000]",61.000000
900,90165,108.000000,"[108.000000,14.000000,0.000000,0.000000]",108.000000
1000,100133,61.000000,"[33.000000,61.000000,5.000000,0.000000]",61.000000
1100,110151,34.000000,"[0.000000,34.000000,10.000000,15.000000]",34.000000
1200,120134,83.000000,"[83.000000,11.000000,2.000000,43.000000]",83.000000
1300,130145,91.000000,"[47.000000,0.000000,91.000000,0.000000]",91.000000
1400,140111,63.000000,"[39.000000,38.000000,63.000000,1.000000]",63.000000
1500,150122,102.000000,"[9.000000,7.000000,22.000000,102.000000]",102.000000
1600,160129,84.000000,"[9.000000,52.000000,84.000000,0.000000]",84.000000
1700,170109,82.000000,"[27.000000,8.000000,82.000000,16.000000]",82.000000
1800,180128,97.000000,"[18.000000,97.000000,12.000000,5.000000]",97.000000
1900,190177,77.000000,"[38.000000,9.000000,77.000000,3.000000]",77.000000
2000,200104,117.000000,"[7.000000,117.000000,1.000000,13.000000]",117.000000
2100,210128,60.000000,"[52.000000,60.000000,5.000000,1.000000]",60.000000
2200,220119,39.000000,"[39.000000,18.000000,7.000000,3.000000]",39.000000
2300,230190,77.000000,"[4.000000,1.000000,46.000000,77.000000]",77.000000
2400,240158,50.000000,"[50.000000,47.000000,38.000000,2.000000]",50.000000
2500,250184,73.000000,"[47.000000,0.000000,73.000000,0.000000]",73.000000
2600,260138,39.000000,"[28.000000,39.000000,37.000000,38.000000]",39.000000
2700,270119,34.000000,"[15.000000,17.000000,34.000000,20.000000]",34.000000
2800,280187,51.000000,"[44.000000,51.000000,18.000000,33.000000]",51.000000
2900,290138,54.000000,"[4.000000,54.000000,51.000000,27.000000]",54.000000
3000,300170,41.000000,"[28.000000,38.000000,30.000000,41.000000]",41.000000
3100,310104,63.000000,"[34.000000,15.000000,24.000000,63.000000]",63.000000
3200,320130,88.000000,"[0.000000,46.000000,0.000000,88.000000]",88.000000
3300,330126,55.000000,"[25.000000,36.000000,28.000000,55.000000]",55.000000
3400,340123,78.000000,"[59.000000,0.000000,0.000000,78.000000]",78.000000
3500,350168,37.000000,"[31.000000,21.000000,37.000000,36.000000]",37.000000
3600,360124,41.000000,"[29.000000,41.000000,41.000000,31.000000]",41.000000
3700,370167,36.000000,"[33.000000,36.000000,20.000000,36.000000]",36.000000
3800,380182,62.000000,"[62.000000,12.000000,40.000000,31.000000]",62.000000
3900,390164,44.000000,"[26.000000,44.000000,4.000000,11.000000]",44.000000
4000,400162,52.000000,"[52.000000,16.000000,40.000000,12.000000]",52.000000
4100,410158,56.000000,"[56.000000,27.000000,28.000000,20.000000]",56.000000
4200,420126,65.000000,"[53.000000,0.000000,0.000000,65.000000]",65.000000
4300,430120,40.000000,"[40.000000,32.000000,36.000000,34.000000]",40.000000
4400,440106,64.000000,"[32.000000,50.000000,0.000000,64.000000]",64.000000
4500,450148,43.000000,"[43.000000,40.000000,0.000000,35.000000]",43.000000
4600,460100,58.000000,"[0.000000,34.000000,40.000000,58.000000]",58.000000
4700,470136,80.000000,"[0.000000,58.000000,0.000000,80.000000]",80.000000
4800,480149,97.000000,"[97.000000,18.000000,0.000000,29.000000]",97.000000
4900,490100,56.000000,"[41.000000,45.000000,0.000000,56.000000]",56.000000
5000,500164,69.000000,"[67.000000,69.000000,0.000000,0.000000]",69.000000
5100,510145,65.000000,"[57.000000,14.000000,65.000000,0.000000]",65.000000
5200,520133,50.000000,"[47.000000,46.000000,0.000000,50.000000]",50.000000
5300,530117,53.000000,"[0.000000,51.000000,53.000000,43.000000]",53.000000
5400,540195,50.000000,"[50.000000,22.000000,39.000000,41.000000]",50.000000
5500,550105,47.000000,"[44.000000,34.000000,47.000000,21.000000]",47.000000
5600,560195,47.000000,"[34.000000,38.000000,30.000000,47.000000]",47.000000
5700,570168,69.000000,"[68.000000,69.000000,0.000000,0.000000]",69.000000
5800,580190,89.000000,"[41.000000,89.000000,10.000000,0.000000]",89.000000
5900,590167,59.000000,"[0.000000,28.000000,33.000000,59.000000]",59.000000
6000,600125,41.000000,"[41.000000,40.000000,30.000000,33.000000]",41.000000
6100,610195,55.000000,"[43.000000,55.000000,41.000000,0.000000]",55.000000
6200,620112,60.000000,"[0.000000,33.000000,60.000000,44.000000]",60.000000
6300,630166,38.000000,"[32.000000,33.000000,38.000000,33.000000]",38.000000
6400,640155,44.000000,"[27.000000,43.000000,33.000000,44.000000]",44.000000
6500,650173,55.000000,"[55.000000,37.000000,53.000000,0.000000]",55.000000
6600,660183,47.000000,"[39.000000,34.000000,0.000000,47.000000]",47.000000
6700,670141,124.000000,"[0.000000,0.000000,0.000000,124.000000]",124.000000
6800,680151,59.000000,"[46.000000,0.000000,34.000000,59.000000]",59.000000
6900,690107,59.000000,"[20.000000,59.000000,33.000000,32.000000]",59.000000
7000,700182,44.000000,"[44.000000,28.000000,37.000000,37.000000]",44.000000
7100,710118,100.000000,"[0.000000,100.000000,0.000000,45.000000]",100.000000
7200,720187,52.000000,"[31.000000,36.000000,21.000000,52.000000]",52.000000
7300,730177,39.000000,"[22.000000,37.000000,39.000000,37.000000]",39.000000
7400,740100,52.000000,"[29.000000,52.000000,39.000000,22.000000]",52.000000
7500,750164,65.000000,"[13.000000,64.000000,0.000000,65.000000]",65.000000
7600,760134,87.000000,"[58.000000,0.000000,0.000000,87.000000]",87.000000
7700,770150,66.000000,"[66.000000,22.000000,0.000000,0.000000]",66.000000
7800,780135,48.000000,"[32.000000,10.000000,48.000000,48.000000]",48.000000
7900,790187,41.000000,"[24.000000,41.000000,6.000000,7.000000]",41.000000
8000,800171,61.000000,"[22.000000,61.000000,7.000000,41.000000]",61.000000
8100,810154,34.000000,"[32.000000,27.000000,34.000000,33.000000]",34.000000
8200,820139,53.000000,"[37.000000,42.000000,9.000000,53.000000]",53.000000
8300,830142,40.000000,"[36.000000,26.000000,40.000000,28.000000]",40.000000
8400,840133,60.000000,"[60.000000,18.000000,6.000000,58.000000]",60.000000
8500,850189,57.000000,"[57.000000,49.000000,20.000000,22.000000]",57.000000
8600,860141,66.000000,"[66.000000,31.000000,34.000000,4.000000]",66.000000
8700,870110,42.000000,"[36.000000,38.000000,42.000000,11.000000]",42.000000
8800,880107,63.000000,"[63.000000,49.000000,25.000000,11.000000]",63.000000
8900,890196,41.000000,"[41.000000,36.000000,38.000000,34.000000]",41.000000
9000,900160,53.000000,"[25.000000,53.000000,41.000000,28.000000]",53.000000
9100,910139,74.000000,"[29.000000,5.000000,9.000000,74.000000]",74.000000
9200,920186,42.000000,"[16.000000,23.000000,15.000000,42.000000]",42.000000
9300,930110,79.000000,"[11.000000,28.000000,79.000000,4.000000]",79.000000
9400,940125,55.000000,"[33.000000,30.000000,55.000000,21.000000]",55.000000
9500,950175,43.000000,"[43.000000,40.000000,22.000000,31.000000]",43.000000
9600,960186,47.000000,"[20.000000,47.000000,35.000000,12.000000]",47.000000
9700,970132,40.000000,"[40.000000,28.000000,36.000000,14.000000]",40.000000
9800,980109,49.000000,"[49.000000,31.000000,35.000000,17.000000]",49.000000
9900,990112,34.000000,"[34.000000,11.000000,32.000000,24.000000]",34.000000
10000,1000177,52.000000,"[37.000000,22.000000,16.000000,52.000000]",52.000000
10100,1010137,75.000000,"[17.000000,31.000000,75.000000,12.000000]",75.000000
10200,1020186,53.000000,"[37.000000,37.000000,53.000000,16.000000]",53.000000
10300,1030145,48.000000,"[38.000000,48.000000,37.000000,24.000000]",48.000000
10400,1040116,41.000000,"[41.000000,32.000000,37.000000,24.000000]",41.000000
10500,1050191,55.000000,"[55.000000,35.000000,0.000000,37.000000]",55.000000
10600,1060198,101.000000,"[0.000000,23.000000,0.000000,101.000000]",101.000000
10700,1070106,134.000000,"[0.000000,0.000000,134.000000,0.000000]",134.000000
10800,1080152,77.000000,"[0.000000,77.000000,58.000000,0.000000]",77.000000
10900,1090110,120.000000,"[120.000000,0.000000,0.000000,0.000000]",120.000000
11000,1100185,137.000000,"[137.000000,0.000000,0.000000,0.000000]",137.000000
11100,1110107,96.000000,"[0.000000,96.000000,19.000000,19.000000]",96.000000
11200,1120184,102.000000,"[0.000000,102.000000,26.000000,0.000000]",102.000000
11300,1130105,118.000000,"[118.000000,0.000000,0.000000,0.000000]",118.000000
11400,1140174,121.000000,"[0.000000,121.000000,0.000000,0.000000]",121.000000
11500,1150198,128.000000,"[128.000000,0.000000,0.000000,0.000000]",128.000000
