generation,ID,score,rawScores,ownScore
0,161,4.500000,"[1.000000,7.000000,1.000000,9.000000]",4.500000
100,10111,36.000000,"[31.000000,31.000000,35.000000,47.000000]",36.000000
200,20120,36.000000,"[41.000000,34.000000,26.000000,43.000000]",36.000000
300,30103,37.750000,"[32.000000,39.000000,42.000000,38.000000]",37.750000
400,40114,37.250000,"[27.000000,35.000000,47.000000,40.000000]",37.250000
500,50157,38.750000,"[34.000000,37.000000,32.000000,52.000000]",38.750000
600,60126,34.000000,"[54.000000,23.000000,26.000000,33.000000]",34.000000
700,70193,34.500000,"[40.000000,25.000000,53.000000,20.000000]",34.500000
800,80194,35.000000,"[27.000000,31.000000,38.000000,44.000000]",35.000000
900,90140,37.500000,"[36.000000,40.000000,42.000000,32.000000]",37.500000
1000,100182,36.250000,"[27.000000,42.000000,48.000000,28.000000]",36.250000
1100,110100,35.250000,"[32.000000,39.000000,33.000000,37.000000]",35.250000
1200,120157,36.500000,"[33.000000,42.000000,29.000000,42.000000]",36.500000
1300,130100,37.000000,"[41.000000,36.000000,25.000000,46.000000]",37.000000
1400,140136,37.750000,"[37.000000,36.000000,41.000000,37.000000]",37.750000
1500,150167,37.250000,"[39.000000,39.000000,30.000000,41.000000]",37.250000
1600,160130,36.250000,"[42.000000,38.000000,36.000000,29.000000]",36.250000
1700,170101,37.000000,"[32.000000,35.000000,41.000000,40.000000]",37.000000
1800,180142,37.250000,"[39.000000,37.000000,40.000000,33.000000]",37.250000
1900,190182,37.000000,"[35.000000,37.000000,38.000000,38.000000]",37.000000
2000,200131,36.750000,"[36.000000,37.000000,31.000000,43.000000]",36.750000
2100,210100,37.500000,"[38.000000,38.000000,33.000000,41.000000]",37.500000
2200,220117,38.000000,"[40.000000,36.000000,41.000000,35.000000]",38.000000
2300,230173,36.750000,"[38.000000,33.000000,40.000000,36.000000]",36.750000
2400,240146,37.000000,"[37.000000,39.000000,42.000000,30.000000]",37.000000
2500,250110,37.000000,"[37.000000,36.000000,36.000000,39.000000]",37.000000
2600,260155,37.750000,"[37.000000,38.000000,38.000000,38.000000]",37.750000
2700,270124,37.750000,"[36.000000,38.000000,38.000000,39.000000]",37.750000
2800,280140,37.250000,"[35.000000,37.000000,38.000000,39.000000]",37.250000
2900,290109,37.500000,"[36.000000,35.000000,41.000000,38.000000]",37.500000
3000,300180,37.500000,"[39.000000,37.000000,39.000000,35.000000]",37.500000
3100,310110,37.250000,"[32.000000,40.000000,40.000000,37.000000]",37.250000
3200,320180,37.250000,"[41.000000,36.000000,34.000000,38.000000]",37.250000
3300,330114,36.500000,"[34.000000,39.000000,37.000000,36.000000]",36.500000
3400,340125,38.000000,"[32.000000,37.000000,40.000000,43.000000]",38.000000
3500,350150,38.250000,"[41.000000,37.000000,35.000000,40.000000]",38.250000
3600,360140,37.500000,"[43.000000,36.000000,36.000000,35.000000]",37.500000
3700,370180,37.250000,"[35.000000,37.000000,40.000000,37.000000]",37.250000
3800,380111,37.500000,"[35.000000,41.000000,37.000000,37.000000]",37.500000
3900,390116,37.000000,"[39.000000,34.000000,40.000000,35.000000]",37.000000
4000,400177,37.250000,"[37.000000,41.000000,39.000000,32.000000]",37.250000
4100,410189,37.000000,"[34.000000,37.000000,42.000000,35.000000]",37.000000
4200,420166,37.250000,"[35.000000,38.000000,39.000000,37.000000]",37.250000
4300,430140,37.000000,"[40.000000,38.000000,32.000000,38.000000]",37.000000
4400,440159,37.250000,"[38.000000,35.000000,38.000000,38.000000]",37.250000
4500,450186,36.750000,"[37.000000,34.000000,36.000000,40.000000]",36.750000
4600,460164,37.000000,"[39.000000,37.000000,38.000000,34.000000]",37.000000
4700,470143,38.000000,"[36.000000,37.000000,37.000000,42.000000]",38.000000
4800,480133,37.250000,"[38.000000,38.000000,39.000000,34.000000]",37.250000
4900,490108,36.500000,"[42.000000,31.000000,36.000000,37.000000]",36.500000
5000,500182,37.000000,"[36.000000,37.000000,35.000000,40.000000]",37.000000
5100,510140,37.000000,"[38.000000,36.000000,35.000000,39.000000]",37.000000
5200,520143,37.250000,"[34.000000,42.000000,35.000000,38.000000]",37.250000
5300,530113,37.500000,"[38.000000,33.000000,37.000000,42.000000]",37.500000
5400,540163,37.250000,"[35.000000,39.000000,34.000000,41.000000]",37.250000
5500,550125,37.000000,"[34.000000,35.000000,41.000000,38.000000]",37.000000
5600,560182,37.500000,"[37.000000,36.000000,40.000000,37.000000]",37.500000
5700,570169,37.000000,"[35.000000,40.000000,34.000000,39.000000]",37.000000
5800,580112,36.500000,"[34.000000,37.000000,34.000000,41.000000]",36.500000
5900,590111,37.250000,"[39.000000,38.000000,38.000000,34.000000]",37.250000
6000,600176,38.000000,"[37.000000,37.000000,40.000000,38.000000]",38.000000
6100,610183,36.750000,"[39.000000,39.000000,34.000000,35.000000]",36.750000
6200,620120,37.250000,"[37.000000,41.000000,37.000000,34.000000]",37.250000
6300,630161,37.750000,"[35.000000,38.000000,38.000000,40.000000]",37.750000
6400,640105,37.500000,"[38.000000,40.000000,32.000000,40.000000]",37.500000
6500,650122,37.500000,"[38.000000,39.000000,35.000000,38.000000]",37.500000
6600,660110,37.000000,"[36.000000,39.000000,36.000000,37.000000]",37.000000
6700,670118,37.250000,"[38.000000,42.000000,37.000000,32.000000]",37.250000
6800,680188,37.000000,"[38.000000,37.000000,39.000000,34.000000]",37.000000
6900,690186,37.000000,"[33.000000,37.000000,41.000000,37.000000]",37.000000
7000,700155,36.750000,"[37.000000,39.000000,36.000000,35.000000]",36.750000
7100,710100,36.500000,"[31.000000,40.000000,38.000000,37.000000]",36.500000
7200,720123,37.500000,"[36.000000,40.000000,37.000000,37.000000]",37.500000
7300,730104,37.250000,"[38.000000,33.000000,40.000000,38.000000]",37.250000
7400,740170,37.000000,"[35.000000,38.000000,40.000000,35.000000]",37.000000
7500,750148,37.000000,"[37.000000,39.000000,37.000000,35.000000]",37.000000
7600,760140,37.750000,"[37.000000,39.000000,38.000000,37.000000]",37.750000
7700,770109,38.500000,"[37.000000,41.000000,38.000000,38.000000]",38.500000
7800,780170,36.750000,"[35.000000,40.000000,40.000000,32.000000]",36.750000
7900,790199,37.500000,"[43.000000,35.000000,34.000000,38.000000]",37.500000
8000,800100,37.000000,"[36.000000,36.000000,37.000000,39.000000]",37.000000
8100,810168,37.750000,"[37.000000,41.000000,36.000000,37.000000]",37.750000
8200,820120,37.000000,"[37.000000,38.000000,38.000000,35.000000]",37.000000
8300,830162,36.750000,"[37.000000,38.000000,34.000000,38.000000]",36.750000
8400,840162,37.250000,"[31.000000,41.000000,37.000000,40.000000]",37.250000
8500,850197,37.500000,"[39.000000,38.000000,39.000000,34.000000]",37.500000
8600,860173,37.750000,"[39.000000,36.000000,37.000000,39.000000]",37.750000
8700,870153,36.750000,"[36.000000,35.000000,39.000000,37.000000]",36.750000
8800,880196,37.250000,"[41.000000,35.000000,36.000000,37.000000]",37.250000
8900,890194,37.500000,"[39.000000,37.000000,35.000000,39.000000]",37.500000
9000,900147,36.250000,"[41.000000,36.000000,38.000000,30.000000]",36.250000
9100,910169,37.000000,"[40.000000,36.000000,35.000000,37.000000]",37.000000
9200,920166,37.500000,"[39.000000,38.000000,37.000000,36.000000]",37.500000
9300,930122,37.500000,"[31.000000,42.000000,39.000000,38.000000]",37.500000
9400,940167,36.250000,"[36.000000,38.000000,37.000000,34.000000]",36.250000
9500,950171,38.000000,"[38.000000,35.000000,39.000000,40.000000]",38.000000
9600,960185,37.500000,"[32.000000,38.000000,38.000000,42.000000]",37.500000
