generation,ID,score,rawScores,ownScore
0,117,67.000000,"[0.000000,8.000000,67.000000,3.000000]",67.000000
100,10181,33.000000,"[7.000000,0.000000,33.000000,17.000000]",33.000000
200,20109,96.000000,"[10.000000,0.000000,96.000000,17.000000]",96.000000
300,30123,67.000000,"[67.000000,0.000000,25.000000,59.000000]",67.000000
400,40166,82.000000,"[82.000000,27.000000,5.000000,0.000000]",27.000000
500,50146,87.000000,"[11.000000,87.000000,0.000000,29.000000]",87.000000
600,60133,66.000000,"[9.000000,38.000000,66.000000,13.000000]",66.000000
700,70184,43.000000,"[0.000000,43.000000,0.000000,39.000000]",39.000000
800,80115,68.000000,"[68.000000,17.000000,7.000000,8.000000]",68.000000
900,90151,109.000000,"[13.000000,2.000000,0.000000,109.000000]",13.000000
1000,100151,79.000000,"[50.000000,0.000000,12.000000,79.000000]",50.000000
1100,110141,58.000000,"[0.000000,21.000000,0.000000,58.000000]",0.000000
1200,120136,35.000000,"[0.000000,0.000000,31.000000,35.000000]",35.000000
1300,130152,74.000000,"[19.000000,0.000000,0.000000,74.000000]",74.000000
1400,140136,85.000000,"[20.000000,10.000000,0.000000,85.000000]",85.000000
1500,150193,46.000000,"[0.000000,0.000000,46.000000,0.000000]",46.000000
1600,160100,67.000000,"[0.000000,67.000000,3.000000,59.000000]",59.000000
1700,170123,30.000000,"[8.000000,0.000000,30.000000,11.000000]",8.000000
1800,180189,53.000000,"[0.000000,37.000000,40.000000,53.000000]",40.000000
1900,190177,59.000000,"[10.000000,0.000000,59.000000,38.000000]",59.000000
2000,200116,52.000000,"[9.000000,52.000000,11.000000,52.000000]",52.000000
2100,210133,63.000000,"[63.000000,8.000000,29.000000,0.000000]",29.000000
2200,220102,49.000000,"[0.000000,49.000000,27.000000,4.000000]",49.000000
2300,230119,50.000000,"[45.000000,50.000000,0.000000,36.000000]",45.000000
2400,240147,64.000000,"[64.000000,0.000000,0.000000,11.000000]",64.000000
2500,250114,76.000000,"[76.000000,36.000000,0.000000,0.000000]",36.000000
2600,260134,96.000000,"[96.000000,3.000000,0.000000,34.000000]",3.000000
2700,270166,123.000000,"[123.000000,2.000000,2.000000,2.000000]",2.000000
2800,280148,97.000000,"[97.000000,2.000000,33.000000,2.000000]",2.000000
2900,290163,141.000000,"[0.000000,1.000000,0.000000,141.000000]",0.000000
3000,300128,37.000000,"[2.000000,37.000000,0.000000,2.000000]",2.000000
3100,310125,56.000000,"[56.000000,44.000000,11.000000,11.000000]",11.000000
3200,320188,66.000000,"[66.000000,0.000000,48.000000,7.000000]",7.000000
3300,330127,30.000000,"[30.000000,7.000000,14.000000,0.000000]",30.000000
3400,340145,71.000000,"[53.000000,71.000000,9.000000,0.000000]",9.000000
3500,350113,85.000000,"[17.000000,10.000000,17.000000,85.000000]",17.000000
3600,360118,91.000000,"[91.000000,9.000000,0.000000,0.000000]",9.000000
3700,370162,20.000000,"[0.000000,20.000000,0.000000,19.000000]",20.000000
3800,380144,59.000000,"[59.000000,52.000000,10.000000,10.000000]",10.000000
3900,390157,79.000000,"[21.000000,79.000000,18.000000,0.000000]",18.000000
4000,400102,95.000000,"[0.000000,16.000000,0.000000,95.000000]",16.000000
4100,410111,73.000000,"[6.000000,45.000000,73.000000,19.000000]",6.000000
4200,420108,56.000000,"[9.000000,56.000000,50.000000,11.000000]",11.000000
4300,430165,56.000000,"[48.000000,56.000000,9.000000,0.000000]",9.000000
4400,440128,91.000000,"[8.000000,20.000000,91.000000,14.000000]",14.000000
4500,450151,65.000000,"[18.000000,0.000000,20.000000,65.000000]",18.000000
4600,460168,69.000000,"[7.000000,0.000000,69.000000,29.000000]",29.000000
