generation,ID,score,rawScores,ownScore
0,129,9.000000,"[8.000000,10.000000,11.000000,7.000000]",9.000000
100,10169,28.750000,"[23.000000,28.000000,32.000000,32.000000]",28.750000
200,20195,36.000000,"[40.000000,41.000000,25.000000,38.000000]",36.000000
300,30102,35.250000,"[31.000000,43.000000,31.000000,36.000000]",35.250000
400,40175,34.250000,"[36.000000,30.000000,34.000000,37.000000]",34.250000
500,50105,37.250000,"[30.000000,27.000000,46.000000,46.000000]",37.250000
600,60141,36.500000,"[42.000000,28.000000,36.000000,40.000000]",36.500000
700,70183,32.500000,"[33.000000,29.000000,34.000000,34.000000]",32.500000
800,80157,36.500000,"[37.000000,31.000000,40.000000,38.000000]",36.500000
900,90118,35.750000,"[40.000000,46.000000,34.000000,23.000000]",35.750000
1000,100141,36.500000,"[35.000000,29.000000,43.000000,39.000000]",36.500000
1100,110186,25.750000,"[24.000000,31.000000,23.000000,25.000000]",25.750000
1200,120160,35.250000,"[40.000000,36.000000,28.000000,37.000000]",35.250000
1300,130158,36.500000,"[39.000000,30.000000,37.000000,40.000000]",36.500000
1400,140141,37.500000,"[40.000000,40.000000,30.000000,40.000000]",37.500000
1500,150151,36.250000,"[36.000000,43.000000,33.000000,33.000000]",36.250000
1600,160196,35.500000,"[34.000000,39.000000,44.000000,25.000000]",35.500000
1700,170117,35.500000,"[37.000000,39.000000,37.000000,29.000000]",35.500000
1800,180102,36.250000,"[36.000000,41.000000,40.000000,28.000000]",36.250000
1900,190180,36.500000,"[41.000000,32.000000,35.000000,38.000000]",36.500000
2000,200184,34.000000,"[29.000000,36.000000,36.000000,35.000000]",34.000000
2100,210132,34.750000,"[35.000000,45.000000,32.000000,27.000000]",34.750000
2200,220177,36.500000,"[38.000000,37.000000,45.000000,26.000000]",36.500000
2300,230178,37.000000,"[38.000000,31.000000,38.000000,41.000000]",37.000000
2400,240178,37.000000,"[33.000000,42.000000,40.000000,33.000000]",37.000000
2500,250142,35.000000,"[32.000000,29.000000,54.000000,25.000000]",35.000000
2600,260186,36.250000,"[33.000000,45.000000,47.000000,20.000000]",36.250000
2700,270104,37.250000,"[30.000000,36.000000,50.000000,33.000000]",37.250000
2800,280174,37.000000,"[33.000000,48.000000,35.000000,32.000000]",37.000000
2900,290154,35.250000,"[28.000000,47.000000,42.000000,24.000000]",35.250000
3000,300159,36.000000,"[39.000000,43.000000,27.000000,35.000000]",36.000000
3100,310113,36.750000,"[43.000000,45.000000,34.000000,25.000000]",36.750000
3200,320159,37.000000,"[34.000000,36.000000,37.000000,41.000000]",37.000000
3300,330149,36.500000,"[39.000000,46.000000,29.000000,32.000000]",36.500000
3400,340147,37.000000,"[36.000000,34.000000,34.000000,44.000000]",37.000000
3500,350133,37.500000,"[39.000000,38.000000,39.000000,34.000000]",37.500000
3600,360198,36.500000,"[40.000000,38.000000,33.000000,35.000000]",36.500000
3700,370164,35.750000,"[23.000000,44.000000,39.000000,37.000000]",35.750000
3800,380139,35.250000,"[33.000000,31.000000,29.000000,48.000000]",35.250000
3900,390110,37.750000,"[46.000000,30.000000,38.000000,37.000000]",37.750000
